AgriShareGDP,CreditToAgriFishForest,EmploymentRural,GDP,TotalAgri,% Soldiers,Birth Rate,Death Rate,Homicides,Life Expectancy,Maternal Death Risk,Infant Mortality,% Population Growth,% Rural Population,Civil Liberties,Freedom of Expression,% Healthcare Investment,% Employment Industry,% Education Expenditure,% Men Employment,% Women Employment,Population
8.25574,,4097.39,203195.58702,15492700.0,0.858136044869435,17.544,5.579,,76.947,0.20854127213672,10.0,1.40921005836136,21.703,0.795,0.919,15.4,17.339,17.4912891387939,,,32971845.0
13.2023,0.296538,,83669.788255,11509263.0,0.495040213766698,29.606,5.432,7.3533411999,68.793,0.641469430041248,28.7,2.15904576400315,53.865,0.668,0.884,6.52,16.16,,71.81,42.52,77991757.0
13.2023,0.600278,,78921.157072,10392401.0,0.491696980111118,29.279,5.442,7.3450348575,68.835,0.647020771314231,28.2,2.13259721715136,53.95,0.666,0.875,5.5,16.184,,72.87,45.24,79672869.0
13.1456,0.588059,,84307.346433,11009783.0,0.477773757753989,28.89,5.453,8.0538057643,68.88,0.623970744206035,27.8,2.10192867951874,54.035,0.657,0.875,4.75,15.6,,72.1,46.19,81365260.0
12.7043,0.447193,,87039.092439,11115338.0,0.470324868123259,28.436,5.461,7.7493646448,68.937,0.598928944256071,27.3,2.05181558435414,54.12,0.657,0.867,5.46,15.816,,73.16,45.25,83051970.0
13.3054,0.476929,,95002.00025,12755203.0,0.446088262718122,27.922,5.466,7.489032298,69.013,0.585741483375626,26.9,1.97735239047008,54.205,0.663,0.864,5.62,15.9,,74.18,44.9,84710544.0
12.6648,0.492606,,107419.977968,13882997.0,0.437136656174594,27.372,5.469,7.4531210674,69.112,0.573874870731716,26.4,1.88936545844739,54.29,0.662,0.839,6.61,15.569,,72.83,45.18,86326251.0
12.3691,0.473896,,127652.927612,16126011.0,0.425320307421518,26.823,5.478,7.0543787354,69.233,0.561469295820924,26.0,1.79372218827953,54.375,0.659,0.838,6.63,15.285,,72.73,45.56,87888675.0
12.4967,0.44514,,155980.408072,20099479.0,0.414833778644696,26.307,5.497,6.6684948916,69.37,0.528138231374735,25.7,1.71110434098395,54.46,0.659,0.838,6.46,15.23,,72.69,45.72,89405482.0
13.2435,0.88826,,181624.627927,24931351.0,0.404235752710896,25.841,5.529,6.4025017192,69.515,0.512842102354833,25.3,1.65996399032321,54.545,0.669,0.838,6.51,14.9,,72.66,45.07,90901967.0
13.0807,0.875372,,175974.754207,23675806.0,0.440261326354415,25.422,5.572,9.8339907019,69.667,0.506378893709781,25.0,1.64985843674273,54.629,0.658,0.842,6.64,14.526,,72.49,45.78,92414161.0
12.3143,1.010859,,208368.892319,26780533.0,0.429044592354363,25.024,5.623,9.2000594593,69.823,0.480726925917673,24.8,1.6661133640265,54.668,0.726,0.876,7.18,14.999,,72.37,46.19,93966784.0
12.7212,0.477914,,234216.730703,31345806.0,0.414819841111218,24.602,5.674,8.8824899525,69.984,0.463421467940031,24.5,1.69181178702327,54.478,0.73,0.882,6.19,14.914,,73.14,46.96,95570049.0
11.8337,0.412939,,261920.542606,32436191.0,0.408782737878085,24.12,5.719,8.7272602485,70.149,0.44458599930098,24.2,1.70412578861596,54.288,0.73,0.882,6.08,15.415,,72.69,46.55,97212639.0
11.2525,0.418033,,283902.82972,32943299.0,0.401828843250089,23.562,5.754,9.2574651246,70.315,0.42341169288418,23.9,1.69208799737211,54.097,0.721,0.885,6.27,15.607,,72.28,46.4,98871558.0
11.331,0.415014,,297483.553299,34416813.0,0.389226328124897,22.935,5.78,9.7061939277,70.481,0.396910559289423,23.7,1.64668215233623,53.907,0.721,0.885,7.3,15.954,,72.75,47.21,100513137.0
10.2602,0.385308,,306445.871631,32171102.0,0.384725956446744,22.273,5.798,9.4463785615,70.644,0.373930392867524,23.4,1.57936252126472,53.716,0.714,0.881,8.19,16.197,,72.2,47.16,102113206.0
9.65524,0.410183,,318627.003965,31395915.0,0.376844257008512,21.623,5.815,10.9768296,70.802,0.353844760251679,23.0,1.50710255674413,53.525,0.665,0.77,7.9,16.29,,73.09,46.62,103663812.0
9.66352,0.306133,,328480.738148,31992940.0,0.355744426135878,21.036,5.839,8.3918939553,70.952,0.334815342679955,22.6,1.44527760718223,53.318,0.605,0.749,7.78,16.287,,73.09,46.62,105172921.0
9.28435,0.316482,,346841.89689,32665626.0,0.349570748320983,20.546,5.873,6.4649881651,71.095,0.334815342679955,22.1,1.39596533979435,53.093,0.576,0.707,7.37,16.287,,73.09,46.62,106651394.0
8.34991,0.370373,,376823.404772,30960099.0,0.349570748320983,20.166,5.92,6.4649881651,71.231,0.334815342679955,21.5,1.36449622326603,52.851,0.576,0.654,7.63,16.287,,73.09,46.62,108116622.0
10.1848,0.370373,,361489.35435,31913601.0,0.349570748320983,19.89,5.979,6.4649881651,71.36,0.334815342679955,20.9,1.34542996462104,52.851,0.576,0.596,7.63,16.287,,73.09,46.62,109581085.0
3.25342,,,172220.451787,10031278.0,1.37868936523594,9.9,9.6,2.2175134858,73.7487804878049,0.0089804297279366,8.1,-0.0275871247282958,38.284,0.957,0.964,8.38,31.103,11.8692998886108,54.81,40.93,38556699.0
3.25342,,,190905.493539,10866927.0,1.29736151946071,9.6,9.5,2.014036746,74.2,0.0078177186196313,7.6,-0.0275871247282958,38.239,0.957,0.964,8.86,30.767,11.8314895629883,53.17,40.24,38529585.0
2.72576,,,199070.432431,10098129.0,1.06105276919237,9.3,9.4,1.8602891658,74.4975609756098,0.0068941761231339,7.3,-0.0463189372499392,38.213,0.957,0.964,9.36,28.581,11.8893804550171,50.87,38.88,38488640.0
2.6098,,,217828.661057,10603139.0,1.06594376718863,9.2,9.6,1.7220828327,74.5975609756098,0.0063435630335212,7.0,-0.067492701646486,38.324,0.957,0.964,8.93,28.593,11.6443796157837,50.21,38.44,38441821.0
3.2926,,,255107.275407,13266230.0,0.938210281649568,9.3,9.5,1.6484566891,74.8463414634146,0.0061102816474766,6.8,-0.0585127351273288,38.436,0.957,0.964,9.08,29.079,12.2865896224976,50.58,38.01,38399553.0
2.91894,,,306145.913284,13600659.0,0.924146247170444,9.5,9.6,1.4464818525,74.9951219512195,0.0058561001663736,6.5,-0.043948953332248,38.548,0.957,0.964,9.0,29.249,12.222279548645,52.41,38.56,38368957.0
2.69199,,,344626.630395,14406728.0,0.854231609432379,9.8,9.7,1.2775572022,75.1439024390244,0.0056056825468865,6.3,-0.0633705742926632,38.659,0.957,0.95,9.0,30.023,12.6654100418091,54.1,39.65,38354447.0
3.04554,,,429020.755433,20240243.0,0.819428724300667,10.2,9.9,1.368850832,75.2439024390244,0.0053466328930053,6.1,-0.0543050208038707,38.771,0.961,0.949,9.54,30.74,11.2671499252319,56.36,41.48,38353339.0
2.59262,,,533599.853343,23016108.0,0.814196721201335,10.9,10.0,0.84991479735,75.5439024390244,0.0050208939943239,5.8,0.0136373796827091,38.884,0.965,0.972,10.28,31.832,11.3792104721069,58.64,42.9,38356786.0
2.55892,,,439731.636117,16496613.0,0.680822350399523,10.9,10.1,1.0090758419,75.6951219512195,0.0047095695781212,5.5,0.067763227021235,38.996,0.965,0.972,10.5,31.1,11.0764799118042,58.5,43.18,38351924.0
2.85774,,,479834.17902,18366531.0,0.673087947866843,10.9,9.9,1.0018318914,76.2463414634146,0.0041482120035854,5.1,0.0607664679496678,39.108,0.965,0.971,9.98,30.11,11.064640045166,57.79,42.82,38329784.0
3.08506,,,528292.749881,22767154.0,0.65208630054235,10.2,9.9,1.1022068584,76.6951219512195,0.0040229932850011,4.9,0.0537697088781007,39.22,0.965,0.971,10.05,30.639,10.9848604202271,58.26,42.79,38286824.0
2.91436,,,498517.189759,22123717.0,0.947461426058371,10.1,10.1,1.0699234754,76.7463414634146,0.0038284918514354,4.7,-0.0002390760032983,39.346,0.966,0.971,10.07,30.43,11.2269697189331,58.23,42.89,38227033.0
3.09117,,,521013.515295,22673316.0,0.945279742594907,9.7,10.2,0.79930723911,77.0,0.0036199256785748,4.5,-0.0603600174744649,39.471,0.955,0.969,10.49,30.54,11.5979404449463,58.17,42.81,38158043.0
2.84816,,,542469.93092,22529267.0,0.939173429494831,9.9,9.9,0.75345694315,77.6024390243903,0.0035589124604856,4.3,-0.0748462292920506,39.597,0.957,0.969,10.48,30.543,11.5797500610352,59.2,43.85,38091095.0
2.37464,,,477811.911394,17468987.0,0.942932182755872,9.7,10.4,0.78350792589,77.4512195121951,0.0035013207670633,4.2,-0.0666411009657168,39.722,0.955,0.969,10.64,30.206,11.5479803085327,59.85,44.7,38034076.0
2.53723,,,472632.362079,16903918.0,0.970710550328676,10.1,10.2,0.68440471715,77.8512195121951,0.0034770651208181,4.1,-0.04298513087435,39.822,0.908,0.732,10.94,29.937,11.2860298156738,60.86,45.33,37989218.0
2.8723,,,526504.233551,19996416.0,1.03554870635569,10.6,10.6,0.75619494927,77.7536585365854,0.0032984871263416,4.0,0.0124800985844923,39.895,0.863,0.699,10.94,29.648,11.0591096878052,60.86,45.33,37953176.0
2.33843,,,587409.034485,19641504.0,1.06956372892437,10.2,10.9,0.73045470014,77.6024390243903,0.0032984871263416,3.9,-0.0002001327828384,39.942,0.858,0.695,10.83,29.648,11.0591096878052,60.86,45.33,37921585.0
2.34638,,,597284.45385,19866951.0,1.06956372892437,9.9,10.8,0.73045470014,77.9048780487805,0.0032984871263416,3.8,-0.0244271070993493,39.963,0.853,0.699,11.02,29.648,11.0591096878052,60.86,45.33,37887771.0
2.39011,,,596617.981106,21406342.0,1.06956372892437,9.4,10.8,0.73045470014,76.6,0.0032984871263416,3.7,-0.0244271070993493,39.957,0.824,0.698,11.02,29.648,11.0591096878052,60.86,45.33,37846605.0
2.96075,,1241.381,134162.194152,3700932.0,1.72299922188974,11.7,10.2,1.126528911,76.3146341463415,0.0151621638893156,5.5,0.702859953319024,45.601,0.981,0.967,14.06,34.431,12.0528802871704,67.54,50.23,10297117.0
2.96075,,1233.84,134162.194152,3643951.0,1.67967324756424,10.9,10.1,1.0153309167,76.8146341463415,0.0153585000977083,5.1,0.705230637323876,44.956,0.981,0.967,13.72,33.446,12.0958204269409,68.17,50.85,10341456.0
2.72289,,1278.615,134162.194152,3868265.0,1.65300549459026,11.0,10.2,1.1457739284,77.0658536585366,0.0148053551008142,4.7,0.547667939660689,44.334,0.981,0.967,14.46,33.34,11.9001998901367,68.07,51.2,10385993.0
2.65118,,1235.746,164855.784907,4790976.0,1.69300359863821,10.8,10.4,1.428624163,77.219512195122,0.0144836091814544,4.3,0.375411414855816,43.713,0.981,0.967,14.2,32.675,11.6563301086426,66.35,50.8,10429615.0
2.60214,,1204.419,189042.717277,5733071.0,1.66912388604323,10.4,9.7,1.3752365359,77.6707317073171,0.0139663466083298,3.9,0.239128989611917,43.093,0.981,0.967,14.55,31.074,10.9674596786499,65.64,50.41,10470926.0
2.30349,,1230.335,197175.426553,5413617.0,1.68908058440009,10.4,10.2,1.2846750448,78.0707317073171,0.0136065419825485,3.6,0.185532266654625,42.478,0.978,0.968,14.64,30.387,10.8581199645996,64.52,50.52,10508494.0
2.25314,,1203.941,208571.010351,5351032.0,1.64487627367198,10.0,9.7,1.4701925108,78.419512195122,0.0132694893460862,3.4,0.18033244147767,41.863,0.977,0.969,13.12,30.326,10.8709497451782,64.77,50.6,10542837.0
1.99816,,1194.16,240178.475646,5913716.0,1.63866411779366,9.7,9.8,1.7497150802,78.3219512195122,0.0126794727973668,3.3,0.196304384487306,41.251,0.977,0.969,13.03,30.258,11.0546998977661,64.58,50.65,10573150.0
1.96377,,1201.506,262354.497759,6955582.0,1.64031024575633,9.9,9.9,1.1703289153,78.5243902439025,0.0124155819999249,3.2,0.144191279853498,40.641,0.977,0.969,13.21,29.272,10.3718299865723,64.46,50.95,10595312.0
1.95063,,1154.701,243686.955801,6217436.0,1.65765975732327,9.4,9.9,1.2259448404,78.7268292682927,0.0124823889732527,3.1,0.0953308592370666,40.036,0.977,0.969,12.87,28.214,11.0748100280762,61.73,50.04,10604066.0
1.93708,,1137.107,237880.908318,6412361.0,1.64552906070919,9.6,10.0,1.1702468513,79.0268292682927,0.0123387010457853,3.1,0.0459100367184907,39.433,0.974,0.968,12.86,27.677,10.4265604019165,60.66,49.24,10596055.0
1.83402,,1288.748,244797.226567,6299603.0,1.6626065067017,9.2,9.7,1.0785865747,80.4707317073171,0.0109896462430444,3.0,-0.147084878575482,38.833,0.974,0.963,12.55,27.317,10.2392301559448,58.81,47.51,10569388.0
1.92411,,1211.297,216236.608774,6491155.0,1.67581342833197,8.5,10.2,1.1590008577,80.3731707317073,0.010806929410035,3.0,-0.405421787747567,38.237,0.974,0.966,12.1,25.589,10.1930303573608,55.99,46.22,10526308.0
2.09548,,1190.181,226369.502104,6798417.0,1.50748209522831,7.9,10.2,1.3749609115,80.7219512195122,0.0105322656410673,3.0,-0.548815210952228,37.648,0.974,0.966,11.73,24.172,10.5684795379639,54.69,45.28,10473025.0
2.07611,,1187.089,229596.170847,6675156.0,1.4901938186913,7.9,10.1,0.88306797781,81.1219512195122,0.0103825031416071,3.0,-0.539190466792077,37.064,0.974,0.966,11.15,23.872,9.90569019317627,55.82,46.11,10418224.0
2.09944,,1166.102,199313.894327,5760211.0,1.41088876407294,8.3,10.5,0.9644739865,81.1243902439025,0.0104667653168152,3.0,-0.414141101993213,36.486,0.974,0.97,11.91,24.004,10.1520004272461,56.32,46.9,10368346.0
2.06581,,1120.932,206286.022782,5395956.0,1.4316042884331,8.4,10.7,0.63919175171,81.1243902439025,0.0104698550721934,3.0,-0.315459016997883,35.914,0.972,0.967,12.9,23.797,10.60502004623415,57.07,47.53,10325540.0
2.09587,,1147.635,221357.874719,6115363.0,0.990781351132339,8.4,10.7,0.7386868888,81.4243902439025,0.0093500064347994,3.0,-0.243889410358812,35.348,0.976,0.967,12.54,23.765,11.0580396652222,57.07,47.53,10288527.0
2.03653,,1143.487,242313.116578,6348848.0,0.991872906626129,8.5,11.0,0.78976680624,81.3243902439024,0.0093500064347994,2.9,-0.160104021146769,34.789,0.975,0.968,13.31,23.765,11.0580396652222,57.07,47.53,10256192.0
2.05528,,1117.006,239986.922639,6457919.0,0.991872906626129,8.4,10.9,0.78976680624,81.6756097560976,0.0093500064347994,2.8,0.0237334946497115,34.236,0.972,0.964,13.65,23.765,11.0580396652222,57.07,47.53,10226178.0
1.97755,,1115.071,228539.245045,6392325.0,0.991872906626129,8.2,10.9,0.78976680624,80.9756097560976,0.0093500064347994,2.7,0.10511412524675,33.69,0.972,0.964,13.65,23.765,11.0580396652222,57.07,47.53,10196707.0
0.686662,,,62569.245373,608255.0,,15.59,7.48,20.005696445,76.6892682926829,0.0513474087449429,,0.276558688867414,5.613,,,,22.845,,,,3668955.0
0.686662,,,70180.745093,566995.0,,14.59,7.5,21.851027216,77.0668292682927,0.0491472730367387,,0.214145951376015,5.667,,,,22.231,,,,3670308.0
0.526224,,,72630.702904,570875.0,,13.7,7.28,22.37795215,77.7604878048781,0.0460558103821741,,0.128937305848895,5.72199999999999,,,,21.147,,,,3664321.0
0.55536,,,75878.722302,599359.0,,13.1,7.31,22.388509057,78.0712195121951,0.0438867408303371,,0.0625899064015263,5.776,,,,20.675,,,,3653660.0
0.6266,,,80322.313,655871.0,,13.16,7.46,23.146590957,78.1758536585366,0.0456583206952597,,0.0204626359646878,5.83199999999999,,,,20.402,,,,3642005.0
0.59501,,,83914.521341,619013.0,,12.96,7.6,22.715476949,78.2960975609756,0.042375762742611,,-0.144242360500613,5.88800000000001,,,,20.086,,,,3631885.0
0.590768,,,87276.164365,644704.0,,12.41,7.29,21.607254077,78.4163414634146,0.0406787814519029,,-0.423467205495354,5.944,,,,20.747,,,,3623783.0
0.480541,,,89524.1,651613.0,,11.86,7.44,21.402848902,78.4258536585366,0.0399045696159929,,-0.585620757159528,6.001,,,,20.584,,,,3616341.0
0.553934,,,93639.3,606998.0,,11.79,7.61,24.223745368,77.9629268292683,0.0395552792181144,,-0.58667739163101,6.05800000000001,,,,19.503,,,,3608030.0
0.588366,,,96385.6,711416.0,,11.72,7.78,26.581162075,78.191,0.0384704686722351,,-0.54540189449208,6.116,,,,17.405,,,,3596532.0
0.835525,,,98381.3,717777.0,,11.3,7.833,28.772219556,78.4190975609756,0.0336376272275027,,-0.506170056982176,6.175,,,,16.901,,,,3579842.0
0.792214,,,100351.7,774551.0,,11.1,8.0,33.119261365,78.6406585365854,0.0343870095057219,,-1.15654029293994,6.227,,,,16.737,,,,3559862.0
0.803822,,,101564.8,718583.0,,10.6,8.1,28.700124697,78.8475853658537,0.0280124084207686,,-1.20998793422288,6.274,,,,16.515,,,,3536570.0
0.826452,,,102450.0,734171.0,,10.1,8.1,26.370879015,79.0343414634146,0.0281144965588186,,-1.14593097838135,6.31399999999999,,,,17.05,,,,3503865.0
0.846399,,,102445.8,704150.0,,9.7,8.5,20.384130838,79.2024634146342,0.0278318237576739,,-1.6331283312239,6.349,,,,17.183,,,,3453667.0
0.826985,,,103375.5,680301.0,,9.0,8.084,18.157557921,79.353487804878,0.0253418829746626,,-1.75920825815177,6.376,,,,17.346,,,,3381512.0
0.805661,,,104336.7,659460.0,,8.3,8.86,21.443011086,79.4949756097561,0.0247071743152247,,-1.93497109034618,6.398,,,,17.42,,,,3283121.0
0.818676,,,103445.526,661264.0,,7.3,9.222,23.042814751,79.6345365853659,0.0247331354348148,,-2.4180176217623,6.413,,,,17.531,,,,3163676.0
0.707737,,,100925.0,677703.0,,6.7,9.063,21.088314968,79.7781951219512,0.0247331354348148,,-1.2036855379024447,6.422,,,,17.531,,,,3039598.0
0.681682,,,104914.6,677703.0,,6.4,9.194,21.088314968,79.928512195122,0.0247331354348148,,0.0106465459574109,6.42400000000001,,,,17.531,,,,3039598.0
0.681682,,,103138.3,677703.0,,5.6,9.6,21.088314968,80.0874634146342,0.0247331354348148,,0.0106465459574109,6.419,,,,17.531,,,,3039598.0
0.375917,,,17759.89011,81899.0,3.6280510286852,19.267,1.941,,77.467,0.0499313879603765,10.7,3.78065461319414,3.68899999999999,0.548,0.109,3.94,37.684,,,,592467.0
0.375917,,,17538.461538,60571.0,3.44096369363674,18.774,1.896,,77.612,0.0468880739235398,10.3,3.73482305388275,3.494,0.548,0.109,4.55,38.33,,,,615013.0
0.25682,,,19363.736264,69480.0,3.28043195881471,18.11,1.836,,77.762,0.044137724994399,10.0,4.11863431983587,3.30800000000001,0.548,0.109,4.9,39.522,,,,640872.0
0.234641,,,23533.791209,58134.0,3.02469271317376,17.287,1.763,,77.919,0.0419829816709014,9.6,6.18934102718183,3.13200000000001,0.554,0.109,9.22,40.415,,,,681791.0
0.181791,,,31734.169415,57074.0,2.60422318192669,16.331,1.679,,78.083,0.03945670462541,9.3,9.97828744204832,2.91,0.569,0.109,7.98,41.492,,,,753332.0
0.133257,,,44530.499464,49783.0,2.2068722000309,15.297,1.589,,78.252,0.0368796691281482,8.9,13.8697349388998,2.604,0.56,0.109,6.62,41.447,,,,865410.0
0.121842,,,60881.951687,58782.0,1.77918267313301,14.258,1.497,,78.425,0.0327135325415395,8.7,16.7001995945579,2.32899999999999,0.56,0.109,5.8,41.517,,,,1022704.0
0.109946,,,79711.97099,74921.0,1.422508831409,13.289,1.409,,78.601,0.0298671867133787,8.4,17.5122072684481,2.083,0.577,0.109,5.25,51.9,,,,1218441.0
0.124646,,,115270.007218,73868.0,1.16134351960638,12.449,1.33,,78.775,0.0277076074972682,8.2,16.4755762908398,1.861,0.58,0.109,5.19,59.54,,,,1436670.0
0.123315,,,97798.481937,90877.0,0.961243164379913,11.767,1.263,,78.945,0.0263193660873159,8.0,14.1439235768071,1.664,0.58,0.109,4.65,58.4,,,,1654944.0
0.117909,,,125122.36937,99365.0,0.83489817779935,11.25,1.211,,79.108,0.0252723477223804,7.8,11.4833710187286,1.499,0.57,0.107,4.15,56.752,,,,1856329.0
0.0966054,,,167775.268614,106694.0,0.768101149808365,10.884,1.173,,79.26,0.0241499244293943,7.6,9.23184348445773,1.398,0.57,0.118,4.13,54.1,,,,2035862.0
0.0941962,,,186833.502362,111772.0,0.714407232707258,10.614,1.148,,79.399,0.0231071669530261,7.4,7.57537257117744,1.303,0.575,0.121,4.47,51.848,,,,2196078.0
0.0960209,,,198727.642979,146126.0,0.670934873830128,10.396,1.132,,79.527,0.0222126728752889,7.2,6.20148517007306,1.215,0.548,0.118,6.18,51.715,,,,2336579.0
0.117168,,,206224.598565,119306.0,0.634727330820961,10.208,1.127,,79.646,0.0215014016809829,7.0,5.11490132315641,1.13200000000001,0.548,0.118,6.5,52.539,,,,2459202.0
0.161321,,,161739.955578,191785.0,0.604418710549514,10.033,1.131,,79.758,0.0208799532800257,6.7,4.23975568526253,1.05500000000001,0.553,0.115,6.5,54.141,,,,2565708.0
0.18387,,,151732.181857,157998.0,1.07260487331788,9.862,1.146,,79.868,0.020392762969822,6.3,3.39762651032449,0.984999999999999,0.549,0.108,6.5,54.247,,,,2654379.0
0.185732,,,161099.122215,221180.0,1.07514690416336,9.698,1.169,,79.981,0.0198785590374392,6.0,2.61575105799256,0.921999999999997,0.529,0.111,6.5,54.099,,,,2724727.0
0.175432,,,183334.953813,288196.0,1.03109939654308,9.541,1.202,,80.1,0.0198785590374392,5.6,2.0687541103032,0.864999999999995,0.557,0.116,6.5,54.099,,,,2781682.0
0.181636,,,175837.550996,237862.0,1.03109939654308,9.385,1.244,,80.227,0.0198785590374392,5.3,1.79524654253794,0.811999999999998,0.556,0.101,6.5,54.099,,,,2832071.0
0.286656,,,146400.519343,237862.0,1.03109939654308,9.226,1.294,,80.363,0.0198785590374392,4.9,1.71500358488996,0.765000000000001,0.54,0.101,6.5,54.099,,,,2881060.0
13.0456,,,37253.738081,6694670.0,2.40572557584771,10.4,11.4,2.5115841171,71.1634146341463,0.0722954113093782,18.1,-0.129440039806255,46.996,0.829,0.849,8.66,25.811,8.18758010864258,65.82,54.51,22137423.0
13.0456,,,40395.114265,8476159.0,1.5694604231911,10.0,11.7,3.1788109828,71.1609756097561,0.0659570206138,17.3,-1.39542998635748,47.148,0.829,0.789,9.61,25.854,9.84881973266602,64.86,53.69,21989354.0
11.3158,,,46065.502703,8004779.0,1.74443152814052,9.7,12.4,3.0018379851,71.009756097561,0.0623817325414629,17.0,-1.83065499370162,47.22,0.829,0.789,10.55,29.586,10.9223499298096,59.24,47.4,21853278.0
11.5042,,,57806.382692,10464994.0,1.77704943167531,9.8,12.4,3.2043604347,71.309756097561,0.0578252202978835,17.0,-0.7212622974018,47.088,0.829,0.789,13.0,29.135,11.1390600204468,58.61,45.94,21720403.0
12.4982,,,74973.660681,14167292.0,1.77675910255898,10.1,12.1,2.2569398583,71.5609756097561,0.0533675392275647,16.5,-0.569786272532879,46.957,0.839,0.796,11.96,31.073,9.84331035614014,57.34,45.71,21577890.0
8.4861,,,98454.374488,13015572.0,1.8430365912528,10.4,12.3,2.0217313239,71.9121951219512,0.0499838710030684,15.5,-0.61753095660306,46.826,0.839,0.868,13.16,30.455,10.8366804122925,56.74,43.86,21417287.0
7.82081,,,122023.721513,13734094.0,1.57904504687405,10.4,12.2,1.6812411911,72.1634146341463,0.0461179503992091,14.2,-0.592402560029107,46.695,0.839,0.863,11.28,30.724,12.7196197509766,57.48,44.91,21234312.0
5.5015,,,174588.782939,15351647.0,1.59859958497011,10.3,12.1,1.8018278426,72.5658536585366,0.0439524017875453,13.0,-0.6726312916123963,46.564,0.862,0.868,10.91,31.426,12.0049600601196,58.08,44.89,21034196.0
6.30189,,,214317.174117,20579764.0,1.63682947628197,10.8,12.3,1.4498653138,72.5658536585366,0.0430722668550921,11.9,-0.7528600231956857,46.433,0.862,0.874,10.82,31.447,11.6162204742432,58.57,44.62,20829521.0
6.11643,,,174102.268535,15853962.0,1.6438920756044,10.9,12.6,1.2501214386,73.309756097561,0.0428974311440447,11.1,-0.833088754778975,46.302,0.858,0.875,10.55,30.0,11.0212898254395,58.0,43.91,20637995.0
4.99581,,,166309.355235,16518559.0,1.64161496059857,10.5,12.8,1.2993445637,73.4585365853659,0.0410922725425164,10.5,-0.593959183588628,46.171,0.866,0.884,11.53,28.599,9.12913036346436,59.35,43.33,20471860.0
6.25458,,,183326.239022,21832404.0,1.64815694550004,9.7,12.5,1.0080289258,74.409756097561,0.0357494478123679,10.0,-0.491866212866043,46.04,0.866,0.89,8.91,28.77,8.32977962493896,57.89,43.11,20336718.0
4.67455,,,170635.805317,15905463.0,1.63976516135213,10.0,12.7,1.0480798214,74.4121951219512,0.0335366056122208,9.5,-0.445177936198383,46.026,0.866,0.864,9.71,28.67,8.43579006195068,58.94,43.43,20227467.0
5.37772,,,190800.390635,19671743.0,1.64735264550354,9.4,12.4,1.0828112163,75.0634146341463,0.0306593349936844,8.9,-0.371323062878035,46.063,0.878,0.856,11.58,28.638,8.97900009155273,58.78,43.08,20132780.0
4.72152,,,199960.856032,19036155.0,1.64264689149975,10.0,12.8,1.6220860846,74.909756097561,0.0307615011367837,8.3,-0.374575497762261,46.1,0.88,0.856,11.23,28.929,9.25695037841797,59.46,43.34,20035928.0
4.18575,,,177730.689856,14896101.0,1.65013713473436,10.2,13.2,1.701364635,74.9121951219512,0.030258341887545,7.7,-0.470052227864654,46.113,0.896,0.863,10.68,29.012,9.09451007843018,59.61,42.58,19925182.0
4.06174,,,188129.590928,14862581.0,1.66674598232668,10.4,13.1,1.5457449581,75.209756097561,0.0302178457495306,7.0,-0.573660845379617,46.1,0.9,0.893,11.31,27.975,9.51058959960938,59.44,42.22,19796280.0
4.3133,,,211695.857898,17159079.0,1.3832022383286,10.8,13.4,1.297448057,75.309756097561,0.0275347821702896,6.5,-0.578007015146885,46.064,0.838,0.769,12.1,27.743,10.0526504516602,59.44,42.22,19653966.0
4.35682,,,241456.382111,17566592.0,1.39811470967971,10.4,13.6,1.2816496985,75.3585365853659,0.0275347821702896,6.1,-0.587493307403584,46.002,0.838,0.772,12.71,27.743,10.0526504516602,59.44,42.22,19506110.0
4.10262,,,249880.118218,16798554.0,1.39811470967971,10.3,13.4,1.2816496985,75.6073170731707,0.0275347821702896,5.8,-0.526814821936341,45.916,0.857,0.849,12.72,27.743,10.0526504516602,59.44,42.22,19364558.0
3.83632,,,248716.039735,15011792.0,1.39811470967971,10.3,13.4,1.2816496985,74.3536585365854,0.0275347821702896,5.6,-0.590892001960428,45.806,0.819,0.908,12.72,27.743,10.0526504516602,59.44,42.22,19237682.0
31.8023,0.043387,,2068.277714,1246262.0,2.00943695047848,39.657,14.0,,48.649,5.49763753570215,109.5,2.35223377891559,83.223,0.581,0.223,3.54,2.701,,,,7933688.0
31.8023,0.04112,,1966.175942,1067522.0,2.00826592084585,39.0,13.388,,49.936,5.117730179859,100.0,2.35223377891559,83.223,0.573,0.223,3.66,2.722,,,,8231150.0
30.1605,0.055317,,1966.908638,1171893.0,1.97758603982463,38.406,13.233,,50.987,4.49121964255888,90.3,2.35223377891559,83.223,0.578,0.227,3.71,2.764,,,,8427061.0
33.0433,0.070682,,2138.91814,1168328.0,1.47501077845991,37.885,13.007,,52.178,4.0825961705274,81.4,1.53202840012521,83.096,0.578,0.244,12.45,3.164,,,,8557160.0
33.8923,0.130129,,2375.967506,1256351.0,1.25445330924783,37.432,12.549,,53.595,3.57467314695645,72.8,1.43126145069821,83.092,0.592,0.23,10.79,3.577,,,,8680516.0
33.8018,0.116965,,2932.831837,1620386.0,1.22524201997561,37.02,11.796,,55.254,3.05170949027353,65.5,1.82307893077429,83.088,0.588,0.221,8.09,3.757,,,,8840220.0
30.0382,0.160548,,3318.770538,1881665.0,0.996131547104174,36.611,10.799,,57.083,2.58157681050902,59.3,2.2717033133256,83.083,0.592,0.223,7.2,3.911,,,,9043342.0
