,Country,Year,Gender Equality,% Undernourishment,AgriShareGDP,CreditToAgriFishForest,EmploymentRural,GDP,%EmploymentAgriFishForest,TotalAgri,% Soldiers,Marriage Rate,Birth Rate,Death Rate,Homicides,Life Expectancy,Maternal Death Risk,Literacy Rate,Infant Mortality,% Population Growth,% Rural Population,Suicide Rate,Gini,Civil Liberties,Freedom of Expression,% Healthcare Investment,% Employment Industry,% Education Expenditure,% Men Employment,% Women Employment,Population,Region
1965,Mexico,2012,,4.8,3.17393,0.571664,9964.668,1201093.818716,13.6,47896276.0,0.641964908280493,5.0,19.488,5.471,22.142133344,74.966,0.100991495226933,94.228401184082,15.4,1.35529442643505,21.595,4.9,,0.603,0.801,10.66,23.758,18.0871906280518,74.92,41.7,117274156.0,Latin America and Caribbean
1966,Mexico,2013,,4.3,3.13878,0.566621,10021.263,1274443.910145,13.5,51132928.0,0.624233661832342,4.9,19.198,5.572,19.408862745,74.93,0.0932143825792001,93.9628524780273,14.9,1.31555760676608,21.301,5.2,,0.613,0.778,11.24,24.024,16.9059906005859,74.63,41.7,118827158.0,Latin America and Caribbean
1967,Mexico,2014,,4.4,3.13483,0.53832,10218.733,1315356.131262,13.7,52386960.0,0.639567162716772,4.8,18.892,5.67,16.625796371,74.908,0.0906085739861323,94.5558776855469,14.4,1.27768636604222,21.007,5.7,,0.617,0.779,10.35,25.729,18.8059406280518,74.5,40.95,120355137.0,Latin America and Caribbean
1968,Mexico,2015,,5.0,3.19646,0.570797,10549.654,1171870.072963,13.3,47384734.0,0.627203447552858,4.6,18.573,5.763,17.037828649,74.904,0.0840834559051601,94.472282409668,13.9,1.24116450246976,20.715,5.6,,0.626,0.804,10.86,25.067,19.0187492370605,74.67,41.41,121858251.0,Latin America and Caribbean
1969,Mexico,2016,,5.8,3.34931,0.538683,10672.738,1078493.059307,13.0,44203671.0,0.617794560742184,4.4,18.245,5.851,19.91269533,74.917,0.0794249938756111,94.859619140625,13.5,1.20325950587092,20.423,5.6,,0.626,0.805,10.41,25.158,17.9393291473389,74.73,41.69,123333379.0,Latin America and Caribbean
1970,Mexico,2017,,6.1,3.38549,0.558407,10773.906,1158912.015259,13.0,48415037.0,0.609407157109808,4.3,17.918,5.933,25.708997803,74.947,0.0755779781372267,94.9727783203125,13.0,1.16396694963579,20.133,5.9,,0.643,0.78,10.73,25.228,17.5767307281494,74.73,41.69,124777326.0,Latin America and Caribbean
1971,Mexico,2018,,6.2,3.38583,0.569224,10950.653,1222346.160729,12.7,51596579.0,0.618602419993998,4.3,17.602,6.01,29.071061625,74.992,0.0755779781372267,95.3799133300781,12.6,1.12641479134149,19.844,5.4,,0.647,0.788,10.41,25.228,17.5767307281494,74.73,41.69,126190782.0,Latin America and Caribbean
1972,Mexico,2019,,7.2,3.4739,0.608029,11375.378,1268868.331537,12.4,54132359.0,0.618602419993998,4.3,17.297,6.082,29.071061625,75.054,0.0755779781372267,95.31388092041016,12.2,1.09136688717461,19.556,5.3,,0.629,0.796,10.32,25.228,17.5767307281494,74.73,41.69,127575529.0,Latin America and Caribbean
1973,Mexico,2020,,7.2,3.8892,0.608029,8456.935,1073438.817379,12.5,50191944.0,0.618602419993998,4.3,17.005,6.15,29.071061625,75.131,0.0755779781372267,95.2478485107422,11.8,1.05824003448927,19.269,5.3,,0.63,0.76,10.32,25.228,17.5767307281494,74.73,41.69,128932753.0,Latin America and Caribbean
2163,Nicaragua,2000,4.0,27.5,16.8837,1.124447,,5092.553708,,858925.0,0.847178973441469,,27.054,5.335,9.3898380647,69.527,0.581230327556602,,31.4,1.42711934609924,44.815,5.5,,0.765,0.88,12.48,18.223,,,,5069310.0,Latin America and Caribbean
2164,Nicaragua,2001,4.0,27.5,16.8837,1.124447,,5333.911402,,853151.0,0.821983538752157,,26.508,5.254,10.436573329,69.934,0.543903598403264,,29.9,1.42711934609924,44.665,5.2,,0.765,0.88,12.79,18.169,,,,5145367.0,Latin America and Caribbean
2165,Nicaragua,2002,4.0,25.2,16.499,1.124447,,5206.313233,,891278.0,0.699162403440678,,26.04,5.19,10.614401405,70.308,0.510016516638438,,28.5,1.42711934609924,44.516,5.0,,0.761,0.894,13.15,18.35,,,,5219324.0,Latin America and Caribbean
2166,Nicaragua,2003,4.0,25.0,15.6914,1.124447,,5304.48589,,1027347.0,0.680357732095536,,25.635,5.146,11.998983393,70.64,0.480214188621579,,27.2,1.3850085338443,44.367,5.6,,0.761,0.893,12.24,18.018,,,,5292115.0,Latin America and Caribbean
2167,Nicaragua,2004,4.0,24.0,16.0357,0.941388,,5773.621221,,991305.0,0.662591413951146,,25.279,5.118,12.041163631,70.933,0.449135427399022,,26.0,1.36653515360686,44.218,5.4,,0.766,0.893,10.92,18.3,,,,5364930.0,Latin America and Caribbean
2168,Nicaragua,2005,4.0,23.3,16.2055,0.909366,,6300.251491,,1215994.0,0.645580471375192,,24.961,5.102,13.403958158,71.195,0.417258046985647,,24.9,1.36552623135137,44.065,5.2,,0.766,0.893,11.79,19.639,,,,5438692.0,Latin America and Caribbean
2169,Nicaragua,2006,3.5,22.2,15.8997,0.881496,,6763.672215,,1200835.0,0.628654616255751,,24.67,5.094,13.094519762,71.436,0.389202269605931,,23.9,1.3707651208829,43.868,4.6,,0.755,0.863,13.41,19.219,,,,5513757.0,Latin America and Caribbean
2170,Nicaragua,2007,3.5,21.6,16.4614,0.921987,,7423.374949,,1397251.0,0.609823560620382,,24.395,5.089,12.772657783,71.673,0.372843399311297,,22.9,1.37448519055655,43.672,4.9,,0.736,0.717,14.68,19.433,,,,5590066.0,Latin America and Caribbean
2171,Nicaragua,2008,3.5,21.2,16.2627,1.036535,,8496.967421,,1620674.0,0.507374905659978,,24.125,5.083,12.98647219,71.915,0.353364058975183,,22.0,1.37457169836337,43.475,5.1,,0.721,0.674,14.58,18.354,,,,5667436.0,Latin America and Caribbean
2172,Nicaragua,2009,3.5,20.9,16.0677,1.066077,,8298.702543,,1660593.0,0.493025537490278,,23.849,5.075,13.958658006,72.167,0.340381613342581,,21.1,1.36867426866105,43.279,5.0,,0.721,0.668,16.77,16.412,,,,5745538.0,Latin America and Caribbean
2173,Nicaragua,2010,3.5,20.1,16.9826,0.996529,,8758.60236,,1642347.0,0.479655415549469,,23.558,5.063,13.478574561,72.428,0.331274867374787,,20.3,1.35737160705997,43.083,4.8,,0.692,0.659,15.74,13.997,,,,5824058.0,Latin America and Caribbean
2174,Nicaragua,2011,4.0,19.2,18.8848,0.904403,,9774.3295,,2054928.0,0.466739192751229,,23.249,5.05,12.50204344,72.692,0.319472483063395,,19.5,1.34693557935178,42.887,5.5,,0.69,0.651,15.0,14.329,,,,5903035.0,Latin America and Caribbean
2175,Nicaragua,2012,4.0,17.8,17.6116,0.915582,,10532.01744,,2118947.0,0.454525310810089,,22.924,5.038,11.249421231,72.951,0.309100477578873,,18.7,1.33769299842878,42.691,4.4,,0.69,0.62,15.57,14.381,,,,5982530.0,Latin America and Caribbean
2176,Nicaragua,2013,4.0,18.1,16.4909,0.88635,,10982.988173,,2146654.0,0.443032483510885,,22.585,5.031,9.7979995586,73.197,0.298312599493799,,18.0,1.32724327889097,42.495,5.3,,0.715,0.552,15.99,14.17,,,,6062462.0,Latin America and Caribbean
2177,Nicaragua,2014,4.0,18.7,16.709,0.831862,,11880.438655,,2192027.0,0.432304688344345,,22.231,5.029,8.5466829591,73.429,0.287833551508938,,17.3,1.31539317229669,42.3,4.5,,0.715,0.551,16.91,14.349,,,,6142734.0,Latin America and Caribbean
2178,Nicaragua,2015,4.0,19.0,16.1099,0.822041,,12756.69629,,2163559.0,0.423327758341938,,21.859,5.032,8.4200594096,73.649,0.277326764164633,,16.6,1.30197873969913,42.105,4.2,,0.709,0.542,17.63,14.485,,,,6223234.0,Latin America and Caribbean
2179,Nicaragua,2016,4.0,18.0,14.9154,0.844297,,13286.093197,,2228438.0,0.414529966198536,,21.468,5.039,7.1859479027,73.86,0.268941432733513,,16.0,1.28898863383271,41.91,4.4,,0.718,0.542,17.37,14.459,,,,6303970.0,Latin America and Caribbean
2180,Nicaragua,2017,4.0,17.6,14.9964,0.843228,,13785.892849,,2317719.0,0.406264875219129,,21.06,5.049,7.1859479027,74.068,0.260026400907729,,15.4,1.27473066409974,41.701,4.4,,0.619,0.506,17.96,14.453,,,,6384843.0,Latin America and Caribbean
2181,Nicaragua,2018,4.0,18.2,15.276,0.777,,13025.221836,,2383456.0,0.399023987326998,,20.641,5.061,7.1859479027,74.275,0.260026400907729,,14.8,1.25537577858764,41.478,4.5,,0.266,0.276,18.72,14.453,,,,6465502.0,Latin America and Caribbean
2182,Nicaragua,2019,4.0,19.3,15.4128,0.794514,,12611.205562,,2319577.0,0.399023987326998,,20.215,5.075,7.1859479027,74.485,0.260026400907729,,14.3,1.22975908801825,41.24,4.4,,0.246,0.27,18.26,14.453,,,,6545503.0,Latin America and Caribbean
2183,Nicaragua,2020,4.0,19.3,15.7733,0.794514,,12621.465938,,2359430.0,0.399023987326998,,19.788,5.091,7.1859479027,74.697,0.260026400907729,,13.8,1.2004799883363,40.988,4.4,,0.241,0.28,18.26,14.453,,,,6624554.0,Latin America and Caribbean
2310,Panama,2000,,24.5,6.88522,0.288575,,11808.001717,,446379.0,0.909610886963118,,23.452,4.783,9.8669024163,75.06,0.278341377990226,,21.9,1.97076125499642,37.802,5.4,56.6,0.858,0.86,19.78,17.4,,,,3030333.0,Latin America and Caribbean
2311,Panama,2001,,24.5,6.88522,0.288575,,11998.017406,,521033.0,0.884337631114295,,23.139,4.787,9.9040632876,75.233,0.261580634186546,,21.4,1.93823884576133,37.503,5.7,56.7,0.858,0.86,18.73,17.4,,,,3089641.0,Latin America and Caribbean
2312,Panama,2002,,20.5,6.83471,0.288575,,12470.313088,,504035.0,0.859497630918606,,22.832,4.795,11.939559157,75.401,0.272509772978497,,20.9,1.90919616917819,37.206,5.3,56.1,0.858,0.86,18.84,17.017,,,,3149195.0,Latin America and Caribbean
2313,Panama,2003,,21.0,7.02409,0.300291,,13141.769599,,482643.0,0.835623034869558,,22.543,4.806,10.501530668,75.565,0.274966526550885,,20.5,1.88299482726429,36.909,5.9,55.7,0.858,0.86,17.18,17.234,,,,3209056.0,Latin America and Caribbean
2314,Panama,2004,,21.3,6.58483,0.38703,,14407.965057,,529286.0,0.8190089580625726,,22.278,4.821,9.4208155979,75.728,0.256664610513695,,20.0,1.86162107227921,36.613,5.8,54.8,0.879,0.86,19.21,17.665,,,,3269356.0,Latin America and Caribbean
2315,Panama,2005,,21.6,6.15238,0.432962,,15714.094294,,525332.0,0.802394881255587,,22.04,4.838,10.930202251,75.892,0.254731146463549,,19.5,1.844594481936,36.318,5.0,53.8,0.884,0.86,16.47,17.283,,,,3330222.0,Latin America and Caribbean
2316,Panama,2006,,18.5,5.79032,0.461402,,17413.362943,,572803.0,0.795394137680074,,21.83,4.856,6.5159583486,76.06,0.249873798000129,,19.0,1.82843415437771,36.024,5.7,54.6,0.884,0.86,18.55,18.082,,,,3391673.0,Latin America and Caribbean
2317,Panama,2007,,16.2,4.84669,0.55575,,21295.98423,,476282.0,0.771732468649976,,21.64,4.874,8.0783606777,76.234,0.243895543198693,,18.5,1.81144133251892,35.732,4.9,52.7,0.884,0.86,20.73,19.281,,,,3453671.0,Latin America and Caribbean
2318,Panama,2008,,14.1,4.49465,0.823336,,25155.888616,,569975.0,0.737540633879298,,21.46,4.892,14.020801978,76.414,0.237085888523995,,18.0,1.79442753117612,35.44,5.4,52.7,0.884,0.86,19.77,19.52,,,,3516204.0,Latin America and Caribbean
2319,Panama,2009,,12.9,3.79324,0.984726,,27116.635565,,703751.0,0.733737622763476,,21.285,4.909,15.701767008,76.6,0.230310815587339,,17.5,1.77615040079667,35.149,4.8,51.8,0.884,0.835,20.2,19.219,,,,3579215.0,Latin America and Caribbean
2320,Panama,2010,,11.8,3.61308,1.097675,,29440.287581,,671079.0,0.731796560556165,,21.102,4.925,12.628026917,76.792,0.219383929284015,,17.0,1.75791916002705,34.86,4.2,51.6,0.884,0.829,19.08,18.7,,,,3642691.0,Latin America and Caribbean
2321,Panama,2011,,10.2,3.22941,1.183044,,34686.224301,,730810.0,0.730901987870682,,20.902,4.94,14.811900998,76.989,0.210136789902243,,16.5,1.7359675150347,34.563,3.8,51.3,0.884,0.829,17.78,18.741,,,,3706479.0,Latin America and Caribbean
2322,Panama,2012,,9.1,3.04758,1.2878,,40429.734384,,927699.0,0.694840921961258,,20.678,4.954,16.893706233,77.188,0.202613609451664,,16.0,1.71610529133903,34.259,3.6,51.7,0.884,0.829,16.88,18.218,,,,3770635.0,Latin America and Caribbean
2323,Panama,2013,,8.5,2.9445,1.369339,,45599.994005,,950539.0,0.671244179054385,,20.429,4.969,17.286120757,77.386,0.180167159605194,,15.5,1.70425637555166,33.948,3.4,51.5,0.906,0.831,17.28,19.944,,,,3835447.0,Latin America and Caribbean
2324,Panama,2014,,8.3,2.84986,1.385553,,49921.464365,,855445.0,0.661704617264535,,20.155,4.985,15.481975162,77.583,0.16150338414035,,15.1,1.70266644495945,33.629,4.1,50.5,0.906,0.833,18.55,20.077,,,,3901311.0,Latin America and Caribbean
2325,Panama,2015,,8.1,2.78608,1.377002,,54091.713776,,949969.0,1.18663988789078,,19.863,5.003,11.868494062,77.776,0.153479190575573,,14.6,1.70730192071397,33.304,2.9,50.8,0.906,0.848,19.45,19.879,,,,3968490.0,Latin America and Caribbean
2326,Panama,2016,,7.8,2.60036,1.446308,,57907.695409,,931638.0,1.15390170536729,,19.562,5.024,10.032020724,77.964,0.143682263068933,,14.1,1.71342547401684,32.973,3.3,50.4,0.906,0.848,21.74,19.766,,,,4037073.0,Latin America and Caribbean
2327,Panama,2017,,7.5,2.3847,1.568899,,62202.725204,,851590.0,1.34213567856057,,19.263,5.048,9.6669786723,78.149,0.133553862870134,,13.7,1.7115446013077,32.635,3.2,49.9,0.899,0.818,19.95,19.622,,,,4106764.0,Latin America and Caribbean
2328,Panama,2018,,7.4,2.24711,1.663951,,64928.273258,,906330.0,1.28085758341585,,18.976,5.076,9.3850224618,78.329,0.133553862870134,,13.2,1.69263129326398,32.291,2.9,49.2,0.842,0.808,20.44,19.622,,,,4176868.0,Latin America and Caribbean
2329,Panama,2019,,7.5,2.16527,1.641853,,66787.866841,,891195.0,1.28085758341585,,18.705,5.108,9.3850224618,78.506,0.133553862870134,,12.8,1.65193014674349,31.941,2.9,49.8,0.828,0.801,22.68,19.622,,,,4246440.0,Latin America and Caribbean
2330,Panama,2020,,7.5,2.73924,1.641853,,52938.074266,,941147.0,1.28085758341585,,18.451,5.143,9.3850224618,78.68,0.133553862870134,,12.3,1.59625723019903,31.586,2.9,49.8,0.822,0.803,22.68,19.622,,,,4314768.0,Latin America and Caribbean
2352,Paraguay,2000,,10.5,10.3065,,932.316,9184.330262,,1878652.0,1.5341060260123,,26.968,5.511,18.69175733,70.546,0.736764482887326,,27.9,2.02778452157071,44.669,3.1,54.6,0.795,0.705,11.69,16.519,,,,5323202.0,Latin America and Caribbean
2353,Paraguay,2001,,10.5,10.3065,,932.316,8343.41083,,1267922.0,1.42354154120109,,26.219,5.465,24.205840276,70.786,0.701246441038058,,27.4,1.95771662857208,44.034,3.1,54.6,0.795,0.705,10.09,16.598,,,,5428442.0,Latin America and Caribbean
2354,Paraguay,2002,,9.3,8.85477,,954.055,8187.342141,,1159283.0,1.38370517302736,,25.534,5.428,24.801345202,71.023,0.667617279542287,,26.8,1.88896533012197,43.4,3.6,57.3,0.795,0.705,8.15,15.04,,,,5531958.0,Latin America and Caribbean
2355,Paraguay,2003,,8.8,10.7707,,982.046,8527.708862,,2297245.0,1.36684196892358,,24.94,5.403,22.812069555,71.249,0.634915531834293,,26.2,1.80973203951664,43.023,3.4,54.9,0.796,0.705,10.07,15.313,,,,5632983.0,Latin America and Caribbean
2356,Paraguay,2004,,9.1,11.8853,,1057.934,10399.135844,,2376274.0,0.910898905403149,,24.444,5.39,21.09742929,71.464,0.602663371046228,,25.6,1.71734172000812,42.695,4.2,52.3,0.796,0.748,10.14,16.075,,,,5730556.0,Latin America and Caribbean
2357,Paraguay,2005,,9.5,11.4473,,1076.144,11306.223198,,1962393.0,0.938863817052246,,24.038,5.387,15.229833991,71.667,0.570836712766317,,25.0,1.61910633964865,42.367,4.4,51.4,0.796,0.748,10.69,15.578,,,,5824095.0,Latin America and Caribbean
2358,Paraguay,2006,,9.7,11.1442,,1051.931,13780.604183,,2399690.0,0.984651181638225,,23.701,5.391,12.548171789,71.862,0.541725900528079,,24.5,1.51855468262496,42.04,4.2,53.0,0.796,0.748,11.57,16.879,,,,5913212.0,Latin America and Caribbean
2359,Paraguay,2007,,9.4,12.3423,,1081.356,17856.369582,,3564504.0,0.947002808956024,,23.397,5.398,13.053415644,72.055,0.516836173352065,,23.9,1.4308598919908,41.714,3.8,53.0,0.796,0.748,12.31,17.79,,,,5998430.0,Latin America and Caribbean
2360,Paraguay,2008,,9.6,13.2824,,1054.446,24615.549363,,5174408.0,0.927082137337948,,23.1,5.404,13.697738114,72.251,0.492796976259218,,23.2,1.37200628372035,41.388,3.6,50.7,0.808,0.748,12.64,18.556,,,,6081296.0,Latin America and Caribbean
2361,Paraguay,2009,,9.2,9.77661,,1148.231,22360.961842,,3757210.0,0.872523763844672,,22.799,5.407,13.319338024,72.45,0.469831272780134,,22.6,1.3503219318629,41.063,4.4,49.1,0.808,0.818,13.95,17.235,,,,6163970.0,Latin America and Caribbean
2362,Paraguay,2010,,8.4,13.0,,1115.53,27260.886597,,5783410.0,0.879989184258671,,22.492,5.408,11.859762866,72.653,0.4480555094375,,22.0,1.35430829278367,40.739,3.5,51.0,0.808,0.823,14.43,18.838,,,,6248017.0,Latin America and Caribbean
2363,Paraguay,2011,,7.8,13.7651,,1168.074,33756.239169,,7808533.0,0.858611195547772,,22.189,5.407,10.372623473,72.86,0.428971149628306,,21.4,1.36648150233433,40.416,4.6,52.3,0.808,0.822,15.53,17.56,,,,6333981.0,Latin America and Caribbean
2364,Paraguay,2012,,7.7,10.0939,,1238.097,33271.921136,,6188881.0,0.804129528994952,,21.904,5.406,10.106657157,73.068,0.410271684633145,,20.8,1.37243441106067,40.093,4.6,47.6,0.812,0.788,16.23,16.659,,,,6421510.0,Latin America and Caribbean
2365,Paraguay,2013,,7.7,13.1111,,1270.181,38501.122438,,9438012.0,0.798413087323804,,21.646,5.407,9.2776447316,73.274,0.394715338901644,,20.2,1.37280982867693,39.803,4.9,47.9,0.781,0.726,15.02,17.266,,,,6510273.0,Latin America and Caribbean
2366,Paraguay,2014,,7.4,11.6833,,1242.264,40377.929597,,9518984.0,0.801381714327099,,21.413,5.412,8.7582074101,73.473,0.38116301710325,,19.6,1.3616134394318,39.526,5.9,50.7,0.8,0.74,17.6,18.939,,,,6599524.0,Latin America and Caribbean
2367,Paraguay,2015,,7.4,9.45046,,1261.449,36211.44784,,6814556.0,0.785403408805097,,21.198,5.422,9.2244495456,73.662,0.368460636678381,,19.0,1.34288874047377,39.25,5.7,47.6,0.807,0.74,15.43,19.556,,,,6688746.0,Latin America and Caribbean
2368,Paraguay,2016,,7.7,10.7513,,1152.512,36089.700024,,7040749.0,0.762436020533346,,20.993,5.44,9.8703458516,73.836,0.358410342011153,,18.4,1.32376609888762,38.974,5.3,47.9,0.824,0.735,16.18,19.52,,,,6777878.0,Latin America and Caribbean
2369,Paraguay,2017,,7.8,10.2811,,1174.936,38997.129809,,8089448.0,0.792582601050612,,20.787,5.465,7.8781917963,73.992,0.35043625025948,,17.8,1.30717021817901,38.7,6.1,48.5,0.789,0.735,15.54,19.495,,,,6867058.0,Latin America and Caribbean
2370,Paraguay,2018,,7.9,10.1415,,1218.07,40225.448651,,8219088.0,0.818985295607014,,20.571,5.498,7.1448399951,74.131,0.35043625025948,,17.2,1.2878740141998,38.415,6.0,46.0,0.803,0.748,14.71,19.495,,,,6956069.0,Latin America and Caribbean
2371,Paraguay,2019,,9.2,10.3977,,1222.835,37906.944206,,6897552.0,0.818985295607014,,20.341,5.539,7.1448399951,74.254,0.35043625025948,,16.7,1.26523860853119,38.121,6.0,45.7,0.803,0.748,14.44,19.495,,,,7044639.0,Latin America and Caribbean
2372,Paraguay,2020,,9.2,10.8171,,1211.227,35304.238099,,8101261.0,0.818985295607014,,20.093,5.539,7.1448399951,74.363,0.35043625025948,,16.2,1.2399108173403,37.817,6.0,45.7,0.803,0.748,14.44,19.495,,,,7132530.0,Latin America and Caribbean
2373,Peru,2000,,21.5,7.89363,,4911.993,51743.266476,,4121604.0,1.65069102801531,,23.328,5.485,,71.111,0.440846987553207,,29.3,1.45286831279612,26.958,3.1,49.1,0.795,0.936,10.77,25.7,15.2503700256348,,,26459944.0,Latin America and Caribbean
2374,Peru,2001,,21.5,7.89363,,4911.993,52048.952046,,4108136.0,1.41611079650872,,22.935,5.427,,71.505,0.411864914921097,,27.2,1.27433150316884,26.552,2.9,51.3,0.795,0.936,11.83,25.293,14.7962303161621,,,26799289.0,Latin America and Caribbean
2375,Peru,2002,,22.9,7.52396,,4911.993,54796.246268,,4011725.0,1.4298902264862,,22.65,5.383,,71.882,0.387997828773884,,25.2,1.11939418945658,26.15,2.9,53.6,0.795,0.936,12.84,26.219,14.5780601501465,,,27100964.0,Latin America and Caribbean
2376,Peru,2003,,23.1,7.31292,,5001.457,58743.406219,,4216002.0,1.31799701090192,,22.453,5.353,,72.24,0.369496825651062,,23.5,0.995922165955881,25.751,3.0,53.1,0.795,0.936,11.61,26.846,14.6583099365234,,,27372217.0,Latin America and Caribbean
2377,Peru,2004,,21.7,6.93443,,4441.429,66780.929779,,4711767.0,1.12343462444117,,22.32,5.332,,72.581,0.353481789528552,,22.0,0.916462047758842,25.356,2.8,49.9,0.795,0.933,11.78,25.997,15.273850440979,,,27624226.0,Latin America and Caribbean
2378,Peru,2005,,18.8,6.85426,,4404.892,76080.414462,,5169756.0,1.14106043470333,,22.204,5.319,,72.908,0.338730693867237,,20.6,0.871919037656189,24.966,2.7,50.4,0.795,0.933,12.59,24.37,14.2785196304321,,,27866140.0,Latin America and Caribbean
2379,Peru,2006,,15.7,6.60348,,4443.819,88658.557838,,5863649.0,1.36290976002394,,22.052,5.311,,73.222,0.324387528541492,,19.3,0.843037361589071,24.579,2.7,50.3,0.795,0.913,11.57,25.313,14.0353002548218,,,28102055.0,Latin America and Caribbean
2380,Peru,2007,,13.7,6.70581,,4414.415,102202.188011,,6830859.0,1.30404835885514,,21.828,5.305,,73.528,0.3149730411857,,18.2,0.818626243389892,24.197,2.6,50.0,0.795,0.909,11.59,24.793,14.141770362854,,,28333050.0,Latin America and Caribbean
2381,Peru,2008,,11.6,7.16094,,4400.891,120612.089625,,9185565.0,1.24026078723313,,21.512,5.302,,73.826,0.300501298464428,,17.1,0.805943390415502,23.948,2.7,47.5,0.795,0.916,11.11,23.498,14.5344200134277,,,28562321.0,Latin America and Caribbean
2382,Peru,2009,,9.8,7.40391,,4415.096,120850.73648,,9425074.0,1.22349851242973,,21.103,5.3,,74.12,0.290453557893234,,16.2,0.803219606503164,23.759,3.3,47.0,0.795,0.916,11.71,17.14,14.5963096618652,,,28792663.0,Latin America and Caribbean
2383,Peru,2010,,8.8,6.828,,4391.46,147527.631521,,10526024.0,1.19650582907104,,20.621,5.299,,74.41,0.277766192621953,,15.3,0.812925977468265,23.57,3.5,45.5,0.803,0.918,11.68,17.673,13.5555801391602,,,29027680.0,Latin America and Caribbean
2384,Peru,2011,,7.7,7.10011,,4377.594,171761.737047,,12579859.0,1.18760195516394,,20.109,5.299,,74.697,0.266693310705911,,14.6,0.811896398192238,23.383,3.3,44.7,0.803,0.918,11.7,16.977,13.5525503158569,,,29264314.0,Latin America and Caribbean
2385,Peru,2012,,6.7,6.72523,,4503.78,192649.991136,,13715984.0,1.17288022363894,,19.617,5.302,,74.981,0.255446215905997,,13.9,0.825158485436818,23.196,3.2,44.4,0.81,0.926,12.25,17.532,14.3690700531006,,,29506790.0,Latin America and Caribbean
2386,Peru,2013,,5.6,6.66831,,4424.33,201175.541637,,14138081.0,1.16373030841035,,19.185,5.309,,75.258,0.245785548745313,,13.3,0.901465289348181,23.011,3.1,43.9,0.804,0.911,12.33,18.031,15.2238798141479,,,29773986.0,Latin America and Caribbean
2387,Peru,2014,,5.4,6.80425,,4417.502,200786.240837,,14673399.0,0.952572213263555,,18.827,5.324,,75.529,0.237230906891782,,12.7,1.05701942309521,22.827,2.9,43.1,0.815,0.91,13.11,18.79,16.2198905944824,,,30090372.0,Latin America and Caribbean
2388,Peru,2015,,5.9,7.04564,,4346.963,189802.96189,,13866333.0,0.950935175531499,,18.544,5.348,,75.792,0.230498319428464,,12.2,1.25615925906743,22.643,2.7,43.4,0.827,0.929,13.53,17.799,17.5748596191406,,,30470739.0,Latin America and Caribbean
2389,Peru,2016,,6.9,6.93503,,4308.885,191898.127861,,13880842.0,0.928974490948437,,18.323,5.386,,76.044,0.218255795596917,,11.7,1.48315720541552,22.461,2.6,43.6,0.827,0.921,14.6,17.555,17.8701000213623,,,30926036.0,Latin America and Caribbean
2390,Peru,2017,,7.6,6.77976,,4235.03,211007.952316,,14463349.0,0.885267236965532,,18.134,5.438,,76.286,0.20854127213672,,11.2,1.66192767329954,22.28,2.7,43.3,0.826,0.92,14.39,17.339,18.2359199523926,,,31444299.0,Latin America and Caribbean
2391,Peru,2018,,7.9,6.89173,,4183.429,222574.51454,,15055861.0,0.858136044869435,,17.949,5.503,,76.516,0.20854127213672,,10.7,1.7182682912873,22.093,2.8,42.4,0.826,0.929,14.92,17.339,17.131950378418,,,31989265.0,Latin America and Caribbean
2392,Peru,2019,,8.7,6.96074,,4168.321,228473.278308,,16252809.0,0.858136044869435,,17.756,5.579,,76.736,0.20854127213672,,10.3,1.6161567459337,21.901,2.8,41.5,0.835,0.929,15.4,17.339,17.4912891387939,,,32510462.0,Latin America and Caribbean
2393,Peru,2020,,8.7,8.25574,,4097.39,203195.58702,,15492700.0,0.858136044869435,,17.544,5.579,,76.947,0.20854127213672,,10.0,1.40921005836136,21.703,2.8,41.5,0.795,0.919,15.4,17.339,17.4912891387939,,,32971845.0,Latin America and Caribbean
2856,Suriname,2000,,11.8,19.722,,,1156.66146,,92197.0,1.25217565520091,,23.735,7.453,,67.822,0.691337326973709,,27.5,1.18849148229012,33.556,21.5,,0.866,0.916,11.65,15.857,,,,470944.0,Latin America and Caribbean
2857,Suriname,2001,,11.8,19.722,,,1021.035589,,69419.0,1.23042849672398,,23.414,7.469,,67.913,0.671818286884548,,26.6,1.18838191105184,33.483,24.2,,0.865,0.91,8.52,16.895,,,,476574.0,Latin America and Caribbean
2858,Suriname,2002,,11.5,14.5395,,,1339.11003,,61752.0,1.20913867006838,,23.091,7.461,,68.064,0.626931393857809,,25.7,1.17940211610523,33.409,24.4,,0.865,0.91,11.07,19.969,,,,482228.0,Latin America and Caribbean
2859,Suriname,2003,,10.9,14.0514,,,1557.921751,,75021.0,1.06864881231558,,22.755,7.428,,68.28,0.566111983141091,,24.9,1.17713173481156,33.336,24.3,,0.865,0.91,11.15,21.601,,,,487938.0,Latin America and Caribbean
2860,Suriname,2004,,10.3,11.4306,,,1805.680925,,87790.0,0.582699647466713,,22.404,7.372,,68.555,0.51719888166725,,24.2,1.1699185411423,33.263,23.6,,0.865,0.91,11.68,24.134,,,,493680.0,Latin America and Caribbean
2861,Suriname,2005,,9.7,10.6409,,,2193.049196,,113015.0,1.14430223310581,,22.044,7.3,,68.877,0.4748022248071,,23.5,1.16419829494668,33.318,24.2,,0.865,0.91,10.64,24.405,,,,499461.0,Latin America and Caribbean
