,Unnamed,Code,Year,Deaths,Fertility,GDP ,GenderInequality,LifeExpectancy,tertiary_education
20086,9987,JOR,1964,0.9479666582470321,0.9728612678581541,0.013950160997661248,1.0,0.43930635838150295,0.0
20087,9988,JOR,1965,0.9626168224299065,0.990469360409157,0.02124737788176402,1.0,0.4624277456647399,0.0
20088,9989,JOR,1966,0.9767618085375095,0.9930171551512637,0.023689212113235696,1.0,0.47687861271676296,0.0
20089,9990,JOR,1967,0.988128315231119,0.9958857833053393,0.022953504930228102,1.0,0.5086705202312138,0.0
20090,9991,JOR,1968,0.9962111644354635,0.9983580878328648,0.02354834656144826,1.0,0.5317919075144508,0.0
20091,9992,JOR,1969,1.0,1.0,0.03028686844648765,1.0,0.5491329479768786,0.0
20092,9993,JOR,1970,0.9969689315483709,0.9963953422537604,0.027383278082039636,1.0,0.5346820809248555,0.0
20093,9994,JOR,1971,0.9835817125536752,0.9926397040783589,0.028815814720327695,1.0,0.5838150289017342,0.08738738738738737
20094,9995,JOR,1972,0.9583228087900985,0.9869401928774986,0.033162978805299954,1.0,0.6040462427745664,0.17477477477477485
20095,9996,JOR,1973,0.9214448092952766,0.9787872497027574,0.04132501381891626,1.0,0.6213872832369942,0.2621621621621622
20096,9997,JOR,1974,0.8732003031068452,0.9673504821937458,0.05623495486713834,1.0,0.6358381502890174,0.3495495495495496
20097,9998,JOR,1975,0.8173781257893408,0.9552154301998604,0.06843638917260242,1.0,0.6531791907514451,0.43693693693693697
20098,9999,JOR,1976,0.7577671129072998,0.9398720440862854,0.1077418583080326,1.0,0.6676300578034682,0.4531531531531532
20099,10000,JOR,1977,0.6973983329123516,0.9206597844754375,0.13721380559081053,1.0,0.6820809248554913,0.46936936936936946
20100,10001,JOR,1978,0.6400606213690326,0.8965217883631835,0.1554349088765408,1.0,0.69364161849711,0.4855855855855857
20101,10002,JOR,1979,0.5882798686537004,0.8679109970370091,0.1774399056300167,1.0,0.7080924855491332,0.5018018018018019
20102,10003,JOR,1980,0.5428138418792624,0.8372997150244401,0.193599426209969,1.0,0.7196531791907513,0.5180180180180182
20103,10004,JOR,1981,0.5031573629704471,0.8058202955441902,0.2522331254200427,1.0,0.73121387283237,0.5990990990990993
20104,10005,JOR,1982,0.4667845415508967,0.773416120935324,0.31065588036812647,1.0,0.7456647398843932,0.6801801801801802
20105,10006,JOR,1983,0.43293761050770396,0.7433521429784666,0.37720358077471494,1.0,0.7572254335260115,0.7612612612612614
20106,10007,JOR,1984,0.4021217479161404,0.7136467435408687,0.43449783350913257,1.0,0.7658959537572256,0.8423423423423424
20107,10008,JOR,1985,0.37383177570093457,0.6846585011417895,0.45290873854533975,1.0,0.7774566473988439,0.9234234234234234
20108,10009,JOR,1986,0.3500884061631725,0.6577462396436863,0.5088186751954461,1.0,0.7861271676300576,0.8936936936936939
20109,10010,JOR,1987,0.3319019954533973,0.6206805442844472,0.48146633606848704,1.0,0.7947976878612718,0.863963963963964
20110,10011,JOR,1988,0.3205354887597878,0.5857663200407649,0.41038241740281595,1.0,0.8063583815028901,0.8342342342342344
20111,10012,JOR,1989,0.3154837080070725,0.547587144016457,0.2989629745551968,1.0,0.8150289017341039,0.8045045045045045
20112,10013,JOR,1990,0.3154837080070725,0.4998395832940156,0.2711332684731945,1.0,0.8236994219653181,0.7747747747747749
20113,10014,JOR,1991,0.3185147764587017,0.4633211919904883,0.28529138812321087,0.9702127659574468,0.8294797687861271,0.7873873873873874
20114,10015,JOR,1992,0.3228087900985097,0.42972804650197227,0.3513616314147923,0.9361702127659574,0.8352601156069364,0.8000000000000002
20115,10016,JOR,1993,0.326850214700682,0.4011738728367336,0.4349264840303981,0.9106382978723404,0.8410404624277457,0.8126126126126128
20116,10017,JOR,1994,0.3281131598888608,0.37307264045898053,0.4745887236559477,0.8936170212765957,0.846820809248555,0.8252252252252253
20117,10018,JOR,1995,0.3263450366254105,0.3457829278879726,0.4965556278247146,0.876595744680851,0.8526011560693644,0.8378378378378379
20118,10019,JOR,1996,0.3207880777974236,0.31749296997376714,0.5174309352583342,0.8553191489361701,0.8583815028901732,0.8486486486486488
20119,10020,JOR,1997,0.3114422834049002,0.28454149130918904,0.5155942565822759,0.8340425531914892,0.8641618497109825,0.8594594594594597
20120,10021,JOR,1998,0.29982318767365496,0.2518731009492895,0.5568566251921723,0.7148936170212764,0.869942196531792,0.8702702702702705
20121,10022,JOR,1999,0.2859307906036878,0.227772849944326,0.5872613298938585,0.6893617021276593,0.8757225433526012,0.8810810810810813
20122,10023,JOR,2000,0.2715332154584491,0.2060127955913715,0.6523558620571074,0.6680851063829785,0.8815028901734105,0.8918918918918921
20123,10024,JOR,2001,0.25764081838848196,0.19321720421990302,0.7278426523953887,0.5787234042553189,0.8872832369942195,0.9135135135135138
20124,10025,JOR,2002,0.2450113665066936,0.18914073263253256,0.7465073276763948,0.557446808510638,0.8959537572254337,0.9351351351351355
20125,10026,JOR,2003,0.2351603940388987,0.19034857606582747,0.7289962791856361,0.3446808510638298,0.9017341040462427,0.9567567567567568
20126,10027,JOR,2004,0.22682495579691841,0.18330911355615537,0.727545605367962,0.3446808510638298,0.907514450867052,0.9783783783783784
20127,10028,JOR,2005,0.2225309421571104,0.17915715175420388,0.8089191200632091,0.35319148936170214,0.9104046242774568,1.0
20128,10029,JOR,2006,0.22076281889366,0.18353558419989813,0.9567802585758273,0.31063829787234043,0.9161849710982657,0.983783783783784
20129,10030,JOR,2007,0.22152058600656732,0.19206597844754378,1.0,0.28936170212765955,0.92485549132948,0.9675675675675676
20130,10031,JOR,2008,0.2237938873452892,0.20048313737331802,1.0,0.28510638297872337,0.9306358381502888,0.9513513513513515
20131,10032,JOR,2009,0.2253094215711038,0.19108460565799165,1.0,0.28510638297872337,0.9364161849710981,0.935135135135135
20132,10033,JOR,2010,0.2253094215711038,0.17889293600317066,1.0,0.19574468085106372,0.9421965317919075,0.9189189189189191
20133,10034,JOR,2011,0.22202576408183886,0.16064317662822958,1.0,0.18297872340425522,0.9479768786127168,0.9189189189189191
20134,10035,JOR,2012,0.21318514776458702,0.13759978862739924,1.0,0.18297872340425522,0.9537572254335261,0.9189189189189191
20135,10036,JOR,2013,0.1990401616569841,0.11442429275105218,1.0,0.15744680851063816,0.9595375722543351,0.9189189189189191
20136,10037,JOR,2014,0.1793382167213943,0.09058825749712195,1.0,0.13617021276595753,0.9653179190751444,0.9189189189189191
20137,10038,JOR,2015,0.15458449103308916,0.06511031007605644,1.0,0.11914893617021285,0.9710982658959537,0.9189189189189191
20138,10039,JOR,2016,0.12503157362970446,0.04659633495008213,1.0,0.02553191489361704,0.9768786127167631,0.9189189189189191
20139,10040,JOR,2017,0.09244758777469057,0.037254420895691406,1.0,0.0,0.9855491329479769,0.9189189189189191
20140,10041,JOR,2018,0.061379136145491286,0.027025496819974754,1.0,0.05531914893617025,0.9942196531791907,0.9189189189189191
20141,10042,JOR,2019,0.029300328365748928,0.016721082529677096,1.0,0.08936170212765963,1.0,0.9189189189189191
20142,10043,JOR,2020,0.0,0.008134070621095725,1.0,0.16595744680851052,0.9768786127167631,0.9189189189189191
20143,10044,JOR,2021,0.0,0.0,1.0,0.14893617021276584,0.9508670520231213,0.9189189189189191
20144,10199,KAZ,1950,1.0,0.9534530642473615,0.03258116398569506,0.9568345323741007,0.0,0.0
20145,10200,KAZ,1951,1.0,0.9472319940751712,0.03258116398569506,0.9568345323741007,0.006451612903225901,0.0
20146,10201,KAZ,1952,1.0,0.9383447509720422,0.03258116398569506,0.9568345323741007,0.019354838709677243,0.0
20147,10202,KAZ,1953,1.0,0.9396037770783188,0.03258116398569506,0.9568345323741007,0.032258064516129045,0.0
20148,10203,KAZ,1954,1.0,0.9428624328827995,0.03258116398569506,0.9568345323741007,0.05161290322580629,0.0
20149,10204,KAZ,1955,1.0,0.9464913904832439,0.03258116398569506,0.9568345323741007,0.06451612903225809,0.0
20150,10205,KAZ,1956,1.0,0.9773745602666174,0.03258116398569506,0.9568345323741007,0.07741935483870943,0.0
20151,10206,KAZ,1957,1.0,1.0,0.03258116398569506,0.9568345323741007,0.09677419354838714,0.0
20152,10207,KAZ,1958,1.0,1.0,0.03258116398569506,0.9568345323741007,0.11612903225806438,0.0
20153,10208,KAZ,1959,1.0,0.974671357156082,0.03258116398569506,0.9568345323741007,0.1354838709677421,0.0
20154,10209,KAZ,1960,1.0,0.9666728383632661,0.03258116398569506,0.9568345323741007,0.14838709677419343,0.0
20155,10210,KAZ,1961,1.0,0.9502314386224772,0.03258116398569506,0.9568345323741007,0.15483870967741933,0.0
20156,10211,KAZ,1962,1.0,0.9199037215330493,0.03258116398569506,0.9568345323741007,0.16774193548387115,0.0
20157,10212,KAZ,1963,1.0,0.8967598592853174,0.03258116398569506,0.9568345323741007,0.1870967741935484,0.0
20158,10213,KAZ,1964,1.0,0.8514719496389556,0.03258116398569506,0.9568345323741007,0.20000000000000018,0.0
20159,10214,KAZ,1965,1.0,0.8116645065728567,0.03258116398569506,0.9568345323741007,0.21935483870967742,0.0
20160,10215,KAZ,1966,1.0,0.7733012405110162,0.03258116398569506,0.9568345323741007,0.23870967741935467,0.0
20161,10216,KAZ,1967,1.0,0.7247546750601741,0.03258116398569506,0.9568345323741007,0.24516129032258058,0.0
20162,10217,KAZ,1968,1.0,0.6522125532308832,0.03258116398569506,0.9568345323741007,0.25806451612903236,0.0
