Country,Year,Region,AgriShareGDP,CreditToAgriFishForest,EmploymentRural,GDP,TotalAgri,% Soldiers,Birth Rate,Death Rate,Homicides,Life Expectancy,Maternal Death Risk,Infant Mortality,% Population Growth,% Rural Population,Civil Liberties,Freedom of Expression,% Healthcare Investment,% Employment Industry,% Education Expenditure,% Men Employment,% Women Employment,Population
Cyprus,2009,Europe and Central Asia,1.98872,,103.551,25943.838678,783598.0,1.88323257309132,11.577,6.763,1.7302786933,79.245,0.0123437335840964,3.0,1.51595561986658,32.305,0.929,0.923,6.53,21.822,17.2012500762939,67.7,53.6,1098089.0
Cyprus,2010,Europe and Central Asia,2.06286,,105.619,25707.078696,759860.0,2.17686006289845,11.517,6.756,0.71902550473,79.43,0.0113574344863296,2.8,1.31435017990175,32.449,0.94,0.934,7.13,20.42,15.6494903564453,67.02,54.13,1112617.0
Cyprus,2011,Europe and Central Asia,2.1512,,104.796,27528.818203,822331.0,2.17734333374319,11.441,6.753,0.80011592791,79.621,0.0118487150695359,2.7,1.09232382023245,32.594,0.94,0.936,7.25,20.921,15.4976501464844,65.02,53.08,1124837.0
Cyprus,2012,Europe and Central Asia,2.00711,,91.392,24978.748334,726219.0,2.16435519190616,11.353,6.758,1.9382474367,79.812,0.010195387290073,2.6,0.903504247637881,32.739,0.94,0.932,7.13,20.2,15.42989015579225,61.85,50.65,1135046.0
Cyprus,2013,Europe and Central Asia,2.04167,,89.654,23892.691524,712976.0,2.1474299053615,11.255,6.772,1.04907393,79.999,0.0092233410309834,2.5,0.774057448341904,32.863,0.96,0.943,7.37,17.563,15.3621301651001,58.64,48.42,1143866.0
Cyprus,2014,Europe and Central Asia,1.84622,,88.742,23125.234452,693854.0,2.10869975092535,11.143,6.799,0.95461499943,80.178,0.0114149280765075,2.4,0.734358831588459,32.969,0.96,0.939,5.98,16.705,15.9277801513672,57.65,49.75,1152297.0
Cyprus,2015,Europe and Central Asia,1.86235,,83.809,19834.550269,591384.0,2.10996998050553,11.011,6.838,1.292004131,80.35,0.0096183662686193,2.4,0.751316386354157,33.054,0.96,0.945,7.03,16.921,16.2109508514404,57.23,49.18,1160987.0
Cyprus,2016,Europe and Central Asia,2.13903,,81.901,20938.677508,595873.0,2.61149855248366,10.852,6.89,1.1109316529,80.513,0.0093551252104108,2.4,0.789476881596144,33.119,0.96,0.947,7.46,16.623,16.692289352417,58.25,48.88,1170189.0
Cyprus,2017,Europe and Central Asia,2.0205,,73.836,22870.734322,646936.0,2.61820371588562,10.668,6.952,0.59337874094,80.672,0.0090529098494901,2.3,0.808217946249284,33.164,0.959,0.93,7.51,16.716,15.872389793396,58.25,48.88,1179685.0
Cyprus,2018,Europe and Central Asia,2.02481,,72.06,25523.497439,644016.0,2.55700932189711,10.462,7.022,1.2612864112,80.828,0.0090529098494901,2.3,0.80854929846874,33.19,0.958,0.928,6.71,16.716,15.872389793396,58.25,48.88,1189262.0
Cyprus,2019,Europe and Central Asia,2.03751,,76.093,25758.996523,642915.0,2.55700932189711,10.24,7.099,1.2612864112,80.982,0.0090529098494901,2.3,0.779957016025289,33.195,0.946,0.939,9.89,16.716,15.872389793396,58.25,48.88,1198574.0
Cyprus,2020,Europe and Central Asia,1.88071,,80.207,24612.498634,652514.0,2.55700932189711,10.008,7.182,1.2612864112,81.135,0.0090529098494901,2.3,0.7304469214141,33.179,0.938,0.939,9.89,16.716,15.872389793396,58.25,48.88,1207361.0
Czechia,2001,Europe and Central Asia,3.20353,0.613512,1342.672,67808.695574,3244764.0,1.15352816917738,,,,,,,,,0.963,0.977,11.84,40.575,8.67646026611328,64.27,46.23,10271019.0
Czechia,2002,Europe and Central Asia,2.65959,0.805878,1342.672,82196.20609,3219103.0,1.07128485230488,,,,,,,,,0.963,0.977,12.18,40.178,8.86480045318604,64.89,46.44,10252264.0
Czechia,2003,Europe and Central Asia,2.44002,0.879273,1331.447,100090.467581,3333049.0,1.22073764144517,,,,,,,,,0.963,0.977,11.62,39.936,8.38265991210938,64.3,45.98,10239131.0
Czechia,2004,Europe and Central Asia,2.4154,0.937136,1330.526,119814.667458,4517565.0,0.526827623562541,,,,,,,,,0.963,0.979,13.14,39.346,9.43307018280029,63.3,45.62,10239444.0
Czechia,2005,Europe and Central Asia,2.28464,0.895723,1358.965,137143.37592,4119935.0,0.540475328748944,,,,,,,,,0.965,0.979,12.75,39.485,9.20296955108643,64.27,45.7,10258165.0
Czechia,2006,Europe and Central Asia,2.16496,0.876826,1974.377,156264.210926,4189790.0,0.501324363997738,,,,,,,,,0.969,0.979,12.71,39.982,10.1969404220581,64.57,46.08,10298609.0
Czechia,2007,Europe and Central Asia,2.08891,0.818675,1993.61,190184.11327,5412465.0,0.52062594664741,,,,,,,,,0.969,0.979,12.4,40.248,9.57695007324219,65.45,46.42,10357535.0
Czechia,2008,Europe and Central Asia,1.91993,0.920583,2009.299,236816.94816,4968562.5,0.518686447702863,,,,,,,,,0.969,0.979,12.55,40.554,9.21463966369629,65.84,46.55,10425267.0
Czechia,2009,Europe and Central Asia,1.75679,0.934506,1984.314,207434.296805,4524660.0,0.505594090677379,,,,,,,,,0.969,0.979,13.54,38.661,9.43733024597168,64.3,45.7,10488155.0
Czechia,2010,Europe and Central Asia,1.54059,0.995841,1981.093,209069.940963,4435037.0,0.544147990853597,,,,,,,,,0.969,0.976,13.1,38.0,9.34049034118652,63.7,45.15,10536514.0
Czechia,2011,Europe and Central Asia,1.98251,0.826121,1953.145,229562.733399,6247833.0,0.511171143729669,,,,,,,,,0.969,0.976,13.43,38.262,9.92718029022217,63.6,45.57,10566512.0
Czechia,2012,Europe and Central Asia,2.25118,0.82501,1784.841,208857.719321,5229584.0,0.507591866537685,,,,,,,,,0.969,0.976,13.05,38.176,9.55685043334961,63.61,45.94,10581302.0
Czechia,2013,Europe and Central Asia,2.36477,0.783002,1805.995,211685.616593,6029232.0,0.452740810206919,,,,,,,,,0.97,0.937,15.1,37.516,9.60243988037109,64.05,46.7,10586529.0
Czechia,2014,Europe and Central Asia,2.41345,0.756594,1849.397,209358.834156,6212191.0,0.465772571141595,,,,,,,,,0.969,0.919,14.72,38.045,9.41372966766357,64.72,47.1,10591104.0
Czechia,2015,Europe and Central Asia,2.21121,0.805098,1861.414,188033.05046,4503618.0,0.469343090173642,,,,,,,,,0.968,0.919,14.11,37.696,13.8825197219849,65.14,48.14,10601390.0
Czechia,2016,Europe and Central Asia,2.08705,0.870984,1869.356,196272.068576,4473534.0,0.430562515078967,,,,,,,,,0.956,0.919,14.64,37.301,14.15149974823,66.07,49.44,10618868.0
Czechia,2017,Europe and Central Asia,2.0576,0.908542,1847.996,218628.940952,4737764.0,0.42436183821002,,,,,,,,,0.955,0.919,14.98,36.973,9.89634037017822,65.708,48.776,10641032.0
Czechia,2018,Europe and Central Asia,1.93636,0.93193,1888.64,248950.103352,4884555.0,0.407944847397084,,,,,,,,,0.96,0.911,15.33,37.7305,9.650327682495115,65.346,48.112,10665679.0
Czechia,2019,Europe and Central Asia,1.9342,0.928749,1869.997,252498.032247,4813251.0,0.681379415761606,,,,,,,,,0.96,0.903,15.44,38.488,9.404314994812012,64.984,47.448,10689213.0
Czechia,2020,Europe and Central Asia,1.91535,0.7974845,1843.689,245349.489988,4858534.0,0.954813984126128,,,,,,,,,0.9615,0.883,13.91,39.2455,9.158302307128906,64.622,46.784,10708982.0
Czechia,2000,Europe and Central Asia,1.91535,0.66622,1843.689,61823.494487,2868263.0,1.22824855249065,,,,,,,,,0.963,0.977,12.38,40.003,8.9122896194458,64.26,46.12,10289374.0
Denmark,2000,Europe and Central Asia,2.33951,,1095.198,164157.842127,5684252.0,0.761374427528505,12.6,10.9,1.0858999265,76.5926829268293,0.0138342807841254,4.7,0.334233618829261,14.9,0.993,0.988,12.78,25.455,15.3441495895386,68.2,57.22,5341192.0
Denmark,2001,Europe and Central Asia,2.33951,,1081.103,164791.096044,6012600.0,0.749642781202742,12.2,10.9,0.97050069811,76.7926829268293,0.0138034921720987,4.7,0.358315678955486,14.85,0.993,0.988,13.34,25.468,15.5485401153564,68.29,56.81,5358059.0
Denmark,2002,Europe and Central Asia,1.78115,,1071.067,178634.843166,5611260.0,0.785280454092747,11.9,10.9,0.89338925454,76.8951219512195,0.0148062795792586,4.6,0.319487125340996,14.75,0.993,0.988,13.71,23.582,15.4338798522949,68.24,57.64,5372798.0
Denmark,2003,Europe and Central Asia,1.61079,,1063.228,218096.916362,6456633.0,0.794279792024107,12.0,10.7,1.2066156695,77.1439024390244,0.0131092551036614,4.5,0.272010444031566,14.64,0.993,0.988,13.93,22.928,15.1417503356934,67.81,56.29,5386968.0
Denmark,2004,Europe and Central Asia,1.62251,,1098.384,251374.821136,7484977.0,0.72451242901072,12.0,10.3,0.7958903922,77.4926829268293,0.0127050204830831,4.3,0.258432282052875,14.434,0.993,0.988,14.2,23.733,15.4868602752686,68.1,57.1,5402754.0
Denmark,2005,Europe and Central Asia,1.14566,,1017.311,264466.895451,7176020.0,0.723939970897613,11.9,10.1,0.97755298568,77.8439024390244,0.0115892203868727,4.2,0.275481733409308,14.144,0.993,0.988,14.86,23.892,15.7793397903442,67.94,57.2,5421701.0
Denmark,2006,Europe and Central Asia,1.16522,,1045.851,282885.978374,7433170.0,1.02340248577641,12.0,10.2,0.53266787809,78.0951219512195,0.0110114604083744,4.0,0.328645158919929,13.902,0.993,0.988,15.43,23.377,15.5126399993896,68.74,58.17,5444293.0
Denmark,2007,Europe and Central Asia,1.1744,,952.405,319423.375611,8968403.0,1.0236004737223,11.7,10.2,0.71299031796,78.1951219512195,0.0112426062782495,3.8,0.443466054321374,13.707,0.993,0.988,15.74,23.54,15.3566999435425,68.5,58.12,5469920.0
Denmark,2008,Europe and Central Asia,0.857799,,985.118,353358.901702,10543907.0,1.02654895115783,11.8,9.9,0.98222339361,78.4463414634146,0.0106660621639485,3.7,0.587547590258978,13.513,0.993,0.988,15.85,22.721,14.8302602767944,68.96,58.67,5497731.0
Denmark,2009,Europe and Central Asia,0.833614,,964.956,321243.301145,8057077.0,0.64276189360327,11.4,9.9,0.85046492384,78.5975609756098,0.0099878764996507,3.6,0.535079062079429,13.346,0.993,0.988,15.95,20.371,14.9441699981689,65.55,57.41,5526389.0
Denmark,2010,Europe and Central Asia,1.20193,,904.607,321995.279402,8302628.0,0.644467124496186,11.4,9.8,0.75609616031,79.1,0.0092335265973411,3.5,0.444197154509531,13.205,0.993,0.988,15.29,19.606,15.1033401489258,63.3,55.94,5554849.0
Denmark,2011,Europe and Central Asia,1.31212,,1020.7645,344003.137611,10243489.0,0.569855246374924,10.6,9.4,0.82393273843,79.8,0.0086210614405221,3.4,0.411737855195019,13.043,0.993,0.988,15.04,19.94,15.0362596511841,63.14,55.17,5582980.0
Denmark,2012,Europe and Central Asia,1.65472,,1136.922,327148.943812,10320648.0,0.598980270913205,10.4,9.4,0.83765393451,80.0512195121951,0.0077797129589183,3.5,0.376272242619955,12.858,0.993,0.989,14.84,19.6,12.4887104034424,62.33,54.6,5610909.0
Denmark,2013,Europe and Central Asia,1.30213,,1146.185,343584.391648,10764713.0,0.6034520262656,10.0,9.3,0.8513427804,80.3,0.0071108879815577,3.5,0.416901360752097,12.708,0.991,0.989,15.35,19.481,15.2174396514893,61.77,54.33,5638152.0
Denmark,2014,Europe and Central Asia,1.38247,,1146.53,352993.631618,10522401.0,0.600727928574846,10.1,9.1,1.306451274,80.7,0.0071671320429791,3.5,0.507053283010163,12.59,0.991,0.989,15.51,19.293,13.8268203735352,62.2,54.09,5664199.0
Denmark,2015,Europe and Central Asia,0.957594,,1159.471,302673.070847,7880420.0,0.574661711190256,10.2,9.2,1.0898808954,80.7024390243902,0.0067136780841472,3.5,0.706423849687002,12.474,0.992,0.989,15.79,19.215,14.303753534952834,62.79,54.08,5688695.0
Denmark,2016,Europe and Central Asia,0.961139,,1074.488,313115.929314,7707139.0,0.548874925722904,10.8,9.2,0.9805044205,80.8536585365854,0.0067490656701633,3.5,0.674887376712179,12.358,0.992,0.986,16.26,19.19,14.780686696370466,63.86,55.49,5711346.0
Denmark,2017,Europe and Central Asia,1.30481,,1056.14,332121.063806,9024947.0,0.506709851858308,10.6,9.2,1.2386002979,81.1024390243903,0.0061790199224007,3.4,0.643350903737356,12.243,0.992,0.986,16.69,19.167,15.2576198577881,63.86,55.49,5732277.0
Denmark,2018,Europe and Central Asia,1.03725,,1068.803,356841.21641,8266377.0,0.486173885287104,10.6,9.5,1.0083219593,80.9536585365854,0.0061790199224007,3.3,0.495838925879129,12.126,0.991,0.986,16.71,19.167,15.2576198577881,63.86,55.49,5752131.0
Denmark,2019,Europe and Central Asia,1.32809,,1068.084,347561.349211,9157892.0,0.486173885287104,10.5,9.3,1.0083219593,81.4512195121951,0.0061790199224007,3.2,0.358130915892652,12.006,0.991,0.984,16.84,19.167,15.2576198577881,63.86,55.49,5771877.0
Denmark,2020,Europe and Central Asia,1.30633,,1060.792,356084.867686,9552505.0,0.486173885287104,10.4,9.4,1.0083219593,81.5512195121951,0.0061790199224007,3.1,0.291641177476633,11.884,0.991,0.986,16.84,19.167,15.2576198577881,63.86,55.49,5792203.0
Estonia,2000,Europe and Central Asia,3.49148,0.774355,586.019,5690.808434,279589.0,1.1188004104231,9.4,13.2,10.220775907,70.4170731707317,0.0367595862988331,8.7,0.483707161729931,30.632,0.961,0.956,10.8,34.919,14.6785001754761,56.5,46.54,1399111.0
Estonia,2001,Europe and Central Asia,3.49148,1.086639,582.215,6254.916259,326577.0,1.09104876689071,9.4,13.3,9.8437997354,70.2585365853659,0.0348355674920146,8.0,-0.63696312445507,30.758,0.961,0.956,10.7,33.754,14.9474802017212,56.75,45.38,1391739.0
Estonia,2002,Europe and Central Asia,3.55142,1.024389,588.429,7368.066172,321733.0,1.23719087411354,9.4,13.3,10.269487256,70.9048780487805,0.0326354751348166,7.3,-0.633433796423808,30.884,0.966,0.956,9.99,30.164,15.1452302932739,57.18,46.75,1382737.0
Estonia,2003,Europe and Central Asia,3.45887,0.944682,596.211,9874.168127,370933.0,1.19506570648301,9.5,13.2,10.707230804,71.3170731707317,0.0280755737606471,6.7,-0.627622448059203,31.011,0.966,0.956,10.56,31.179,15.0490303039551,58.72,46.99,1372904.0
Estonia,2004,Europe and Central Asia,3.61995,0.843612,604.101,12145.863019,483162.0,0.884638691442448,10.3,13.0,6.673658118,71.909756097561,0.0254800540253863,6.2,-0.597820510395586,31.138,0.966,0.96,11.12,34.077,14.306079864502,58.33,48.61,1363570.0
Estonia,2005,Europe and Central Asia,3.2893,1.161305,296.934,14104.149587,545782.0,1.18729769560359,10.6,12.8,8.3354848228,72.5682926829268,0.0264248128793844,5.7,-0.572255524659659,31.265,0.966,0.96,11.1,34.074,14.2576999664307,58.98,49.92,1355650.0
Estonia,2006,Europe and Central Asia,3.14627,1.069336,319.288,17031.639065,558822.0,1.00943533629338,11.0,12.9,6.743872895,72.6914634146341,0.0243297845190828,5.2,-0.589655559840225,31.393,0.967,0.96,10.65,33.715,13.9700050354004,63.44,51.72,1349373.0
Estonia,2007,Europe and Central Asia,3.92616,0.763158,314.499,22444.324993,798054.0,1.01156069364162,11.8,13.0,7.1412896723,72.8146341463415,0.0264960424437846,4.7,-0.456188535090031,31.521,0.971,0.958,11.09,35.299,13.6823101043701,64.65,52.03,1344295.0
Estonia,2008,Europe and Central Asia,3.39731,0.937027,323.509,24313.206204,765754.0,1.00307657916495,12.0,12.5,6.4175895683,73.7707317073171,0.0231676674337293,4.3,-0.268133719541207,31.649,0.971,0.963,11.05,35.537,13.8797101974487,64.79,51.93,1340067.0
Estonia,2009,Europe and Central Asia,2.45726,1.22804,293.454,19641.73712,615689.0,0.789239694267368,11.8,12.1,5.238971964,74.8243902439024,0.0225578304101341,4.0,-0.192768077420229,31.777,0.974,0.962,11.02,31.764,12.9300899505615,56.6,49.07,1336140.0
Estonia,2010,Europe and Central Asia,3.14554,1.070599,280.671,19535.115351,720676.0,0.840671543048962,11.9,11.9,5.2548489118,75.4292682926829,0.0184192500493748,3.6,-0.22805796852935,31.906,0.974,0.967,11.65,30.561,13.6427898406982,54.05,47.33,1332103.0
Estonia,2011,Europe and Central Asia,3.64717,1.083947,297.265,23183.616046,892241.0,0.836052320881243,11.1,11.5,4.8956805787,76.2292682926829,0.021836330495103,3.3,-0.303582823643979,32.035,0.974,0.967,11.66,32.613,13.4062004089355,59.13,49.23,1327701.0
Estonia,2012,Europe and Central Asia,3.29086,1.4544,241.686,23020.466785,912596.0,0.839944549052031,10.6,11.7,4.7613181445,76.3268292682927,0.0199423807693562,3.0,-0.357944411443807,32.026,0.974,0.967,11.32,31.124,11.9912004470825,60.89,50.37,1323163.0
Estonia,2013,Europe and Central Asia,3.06821,1.738381,240.341,25108.615092,958991.0,0.844602038208327,10.3,11.6,3.9421773555,77.1414634146341,0.017165649330009,2.8,-0.355891802625531,31.878,0.977,0.964,11.82,30.273,12.5826196670532,62.16,50.88,1319068.0
Estonia,2014,Europe and Central Asia,3.1436,1.794275,240.861,26598.657881,939429.0,0.850603040573025,10.3,11.8,3.114855353,77.0341463414634,0.017767493000275,2.6,-0.262256175097854,31.731,0.977,0.962,12.22,30.154,14.266019821167,63.47,50.87,1316273.0
Estonia,2015,Europe and Central Asia,2.83732,1.886641,241.259,22881.558192,766910.0,0.932664535139594,10.6,11.6,3.4211946812,77.590243902439,0.017402761674348,2.4,0.0655525295417938,31.584,0.977,0.962,12.19,29.894,12.9666004180908,65.13,52.5,1315330.0
Estonia,2016,Europe and Central Asia,2.09592,2.667053,245.774,24056.487771,604197.0,0.920554691736439,10.7,11.7,2.5066330828,77.6414634146342,0.0175630747638952,2.2,0.0291122255540077,31.437,0.977,0.976,12.41,29.424,13.1083097457886,65.31,52.95,1316507.0
Estonia,2017,Europe and Central Asia,2.37429,2.627138,208.778,26924.385103,748846.0,0.852628796684979,10.5,11.8,2.1979870986,78.0926829268293,0.0145549661895098,2.1,0.121070631466687,31.283,0.977,0.971,12.37,28.976,12.7503004074097,65.31,52.95,1319389.0
Estonia,2018,Europe and Central Asia,1.90199,3.260015,228.612,30489.500905,695691.0,0.94928548556661,10.9,11.9,2.1165412994,78.2439024390244,0.0145549661895098,1.9,0.348039137980543,31.12,0.977,0.971,12.53,28.976,12.7503004074097,65.31,52.95,1322913.0
Estonia,2019,Europe and Central Asia,2.49302,2.612819,222.718,31045.591753,775848.0,0.94928548556661,10.6,11.6,2.1165412994,78.6463414634147,0.0145549661895098,1.8,0.368313695574019,30.949,0.971,0.964,12.86,28.976,12.7503004074097,65.31,52.95,1325649.0
Estonia,2020,Europe and Central Asia,2.1665,2.612819,220.309,30650.285472,794978.0,0.94928548556661,9.9,11.9,2.1165412994,78.3463414634146,0.0145549661895098,1.7,0.197565581248676,30.771,0.973,0.971,12.86,28.976,12.7503004074097,65.31,52.95,1326539.0
Finland,2000,Europe and Central Asia,2.76434,,1327.728,125706.555412,2002255.0,1.35724665309162,11.0,9.5,2.8527629298,77.4658536585366,0.0090308320107816,3.5,0.2076065154133,17.817,0.99,0.979,11.2,27.952,12.1709203720093,61.42,51.32,5187953.0
Finland,2001,Europe and Central Asia,2.76434,,1330.106,129419.870963,1985561.0,1.35723394189045,10.8,9.4,2.9997259866,77.9658536585366,0.0084448923408028,3.4,0.227687341886374,17.632,0.99,0.979,11.69,27.148,12.6344499588013,61.67,52.23,5200475.0
Finland,2002,Europe and Central Asia,2.67231,,1276.2,139744.733982,2154797.0,1.33035851446603,10.7,9.5,2.531952473,78.119512195122,0.008335942382916,3.3,0.242381050233372,17.497,0.99,0.979,12.09,27.176,12.6825304031372,60.82,52.74,5213368.0
Finland,2003,Europe and Central Asia,2.53577,,1274.455,171267.6618,2470045.0,1.14850295882598,10.9,9.4,1.9704976329,78.3682926829268,0.0077978440891297,3.3,0.238457240068217,17.362,0.99,0.979,12.44,26.721,12.7759704589844,60.29,52.49,5227106.0
Finland,2004,Europe and Central Asia,2.37972,,1254.25,197125.526935,2706445.0,1.18704497407073,11.0,9.1,2.8232556143,78.7146341463415,0.0086361470111525,3.2,0.290350361518584,17.228,0.99,0.979,12.77,26.098,12.7789602279663,59.95,51.69,5242175.0
Finland,2005,Europe and Central Asia,2.27826,,1254.049,204804.009352,2730214.0,1.17965139398644,11.0,9.1,2.2628164306,78.8170731707317,0.0081512765021468,3.1,0.342248594286999,17.095,0.99,0.979,13.16,25.806,12.2496995925903,59.69,51.88,5258933.0
Finland,2006,Europe and Central Asia,2.00119,,1318.714,216896.428799,2749496.0,1.20242348453308,11.2,9.1,2.2548597913,79.2146341463415,0.0075426307873843,3.0,0.383777136305104,16.963,0.99,0.979,13.57,25.717,12.2838201522827,60.46,52.46,5277490.0
Finland,2007,Europe and Central Asia,2.38037,,1341.327,256039.417632,3504365.0,1.18927806361746,11.1,9.3,2.4350001255,79.2634146341464,0.0078558934645176,2.8,0.425429832100631,16.832,0.99,0.979,13.65,25.745,12.1499500274658,61.09,53.25,5297741.0
Finland,2008,Europe and Central Asia,2.20524,,1358.902,284564.517773,4082755.0,1.1769422305262,11.2,9.2,2.5002575453,79.5682926829268,0.0075473228927985,2.7,0.465549284507694,16.701,0.99,0.979,13.74,25.342,12.1154003143311,61.85,53.55,5319452.0
Finland,2009,Europe and Central Asia,2.25368,,1412.605,252481.317677,3282111.0,0.93139053818757,11.3,9.3,2.2462378324,79.719512195122,0.0079022297729562,2.6,0.478246393482911,16.571,0.99,0.979,13.38,23.811,11.8433198928833,58.54,52.64,5342266.0
Finland,2010,Europe and Central Asia,2.41891,,1407.613,249181.190476,3047127.0,0.932198993038461,11.4,9.5,2.2177560632,79.8707317073171,0.0074451835770154,2.5,0.457494535465831,16.23,0.99,0.979,13.32,23.285,11.9454898834229,58.31,51.74,5365784.0
Finland,2011,Europe and Central Asia,2.32123,,1429.194,275243.697751,3821034.0,0.928578220457841,11.1,9.4,2.0408026959,80.4707317073171,0.0067789513723745,2.4,0.463558707499131,15.687,0.99,0.979,13.61,23.011,11.9188804626465,58.87,51.83,5390036.0
Finland,2012,Europe and Central Asia,2.3145,,761.971,258304.834622,3669622.0,0.926328364137457,11.0,9.6,1.6251847493,80.6268292682927,0.0068830342588164,2.3,0.475809486683209,15.159,0.99,0.979,13.8,22.858,12.7972898483276,58.46,52.03,5414769.0
Finland,2013,Europe and Central Asia,2.36735,,729.728,271285.280621,4121780.0,0.931407431141049,10.7,9.5,1.6363350214,80.9756097560976,0.0065788522842175,2.2,0.460723772785295,14.875,0.99,0.979,13.71,22.847,12.4455099105835,57.41,51.36,5438984.0
Finland,2014,Europe and Central Asia,2.39829,,736.468,274497.230803,3762710.0,0.930222866515251,10.5,9.6,1.6113055054,81.1804878048781,0.0055868444388298,2.1,0.413560207519414,14.825,0.988,0.979,13.59,21.903,12.3071403503418,56.77,51.07,5461410.0
Finland,2015,Europe and Central Asia,2.25371,,715.502,234440.080998,2919048.0,0.923738864587673,10.1,9.6,1.4960424205,81.4804878048781,0.0054378400628937,2.0,0.329383885818507,14.775,0.989,0.96,13.41,21.988,12.412130355835,56.3,50.69,5481128.0
Finland,2016,Europe and Central Asia,2.31061,,705.999,240607.90701,2864370.0,0.900049837470339,9.6,9.8,1.3460139978,81.4292682926829,0.0055306016434201,2.0,0.287421401687637,14.725,0.989,0.96,13.12,22.062,12.335129737854,56.77,50.28,5497714.0
Finland,2017,Europe and Central Asia,2.31971,,702.55,255647.979916,2959366.0,0.922763580957555,9.1,9.8,1.251956863,81.6317073170732,0.0047801933018788,2.0,0.234670531705453,14.675,0.989,0.964,13.28,22.026,11.868860244751,56.77,50.28,5511372.0
Finland,2018,Europe and Central Asia,2.3859,,714.914,275715.087495,3191454.0,0.918821065066751,8.6,9.9,1.6296716121,81.7341463414634,0.0047801933018788,1.9,0.132641040791912,14.618,0.989,0.973,13.3,22.026,11.868860244751,56.77,50.28,5522585.0
Finland,2019,Europe and Central Asia,2.31173,,714.31,268782.47138,3255758.0,0.918821065066751,8.6,9.8,1.6296716121,81.9829268292683,0.0047801933018788,1.9,0.110191690491055,14.554,0.988,0.972,13.8,22.026,11.868860244751,56.77,50.28,5532159.0
Finland,2020,Europe and Central Asia,2.45079,,668.067,269751.312854,3215266.0,0.918821065066751,8.6,10.0,1.6296716121,82.1317073170732,0.0047801933018788,1.9,0.143641197212847,14.483,0.988,0.974,13.8,22.026,11.868860244751,56.77,50.28,5540718.0
France,2000,Europe and Central Asia,2.10701,,9019.222,1494354.627461,41288456.0,1.42322943624435,13.3,8.9,1.7809003839,79.0560975609756,0.0174513722354848,3.7,0.684945783642239,24.129,0.98,0.969,13.5,26.297,,57.56,43.09,59015092.0
France,2001,Europe and Central Asia,2.10701,,9195.072,1494354.627461,38938221.0,1.36501042242333,13.1,8.8,1.7630974311,79.1585365853659,0.0175864480440355,3.7,0.727789664461319,23.873,0.98,0.969,13.65,26.055,,58.32,43.73,59384126.0
France,2002,Europe and Central Asia,2.01086,,9412.743,1494354.627461,41033055.0,1.30311194152982,12.9,8.8,1.871130009,79.2609756097561,0.0175845279139459,3.7,0.727226637519812,23.62,0.98,0.969,13.86,25.417,,58.05,44.26,59803434.0
France,2003,Europe and Central Asia,1.85016,,4465.684,1840409.841231,46739221.0,1.2723976766668,12.8,9.1,1.6381310163,79.1146341463415,0.0174402884299495,3.6,0.708771177676303,23.368,0.98,0.969,13.75,24.142,,58.27,45.73,60251591.0
France,2004,Europe and Central Asia,1.82269,,4293.823,2115834.435318,50641237.0,1.25598663574086,12.8,8.3,1.631026352,80.1634146341463,0.0171138763395082,3.4,0.736332748710216,23.117,0.98,0.969,13.94,24.331,,57.86,45.19,60697977.0
France,2005,Europe and Central Asia,1.6801,,4418.409,2196071.481868,50108329.0,1.24714390150801,12.8,8.5,1.5968552945,80.1634146341463,0.0172901727508716,3.3,0.753799176960609,22.87,0.98,0.969,13.91,23.775,,57.69,45.78,61120128.0
France,2006,Europe and Central Asia,1.51849,,4541.179,2318474.882627,53489628.0,1.22320731107554,13.1,8.3,1.4290609278,80.8121951219512,0.0173788351372398,3.3,0.697191228293622,22.623,0.98,0.969,14.0,23.793,,57.42,45.93,61508924.0
France,2007,Europe and Central Asia,1.61299,,4664.732,2657076.867804,63786793.0,1.20942296032274,12.8,8.3,1.6049981809,81.1121951219512,0.0173399202044674,3.2,0.618708359125178,22.379,0.98,0.966,13.95,23.316,,57.65,46.78,61869229.0
France,2008,Europe and Central Asia,1.51522,,4723.366,2918490.999002,69794769.0,1.20065752495778,12.9,8.5,1.6412361598,81.2146341463415,0.0180759558038245,3.2,0.558843467315968,22.132,0.98,0.975,13.92,23.196,,57.96,47.3,62209207.0
France,2009,Europe and Central Asia,1.32316,,4611.224,2690060.238351,59155708.0,1.153487074942,12.8,8.5,1.3095015143,81.4146341463415,0.0183075999192736,3.1,0.51448954376938,21.883,0.98,0.975,13.96,22.668,,56.8,46.92,62542883.0
France,2010,Europe and Central Asia,1.60403,,4548.443,2642609.54893,64419852.0,1.14966467903408,12.9,8.5,1.2659126694,81.6634146341463,0.0179556773540605,3.1,0.494040602950225,21.631,0.98,0.975,13.9,22.211,,56.64,46.79,62879535.0
France,2011,Europe and Central Asia,1.65029,,4663.84,2861408.170265,74030097.0,1.11691897773928,12.7,8.4,1.3539541606,82.1146341463415,0.0177359439732349,3.1,0.483675544447657,21.378,0.98,0.976,13.95,22.133,,56.39,46.65,63222229.0
France,2012,Europe and Central Asia,1.6318,,8946.43,2683825.225093,71636897.0,1.08596098258257,12.6,8.7,1.2333982084,81.9682926829268,0.0170322700182609,3.1,0.483998961260596,21.122,0.979,0.976,13.91,21.73,,56.01,46.72,63564224.0
